,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,209,209,215,239,240,324,316,313,299,290
Diluted Weighted Avg Shares,230,233,235,235,237,309,318,309,307,290
Basic Weighted Avg Shares,194,206,209,223,237,308,318,309,307,290
Revenue per Share,30.55,37.72,45.27,49.15,53.33,66.80,69.91,72.68,88.49,116.18
EBITDA per Share,3.69,4.66,5.40,5.89,6.50,6.76,8.02,10.40,19.45,23.85
Operating Income per Share,3.53,4.47,5.19,5.67,6.22,6.46,7.73,10.10,19.17,23.55
"Basic EPS, GAAP",2.47,3.10,3.84,4.09,3.42,5.51,5.81,7.97,14.45,15.92
Basic EPS from Cont Ops,2.60,3.05,3.91,4.10,3.25,5.58,5.79,7.98,14.53,16.04
"Diluted EPS, GAAP",2.08,2.74,3.41,3.87,3.42,5.50,5.81,7.97,14.45,15.92
Diluted EPS from Cont Ops,2.19,2.70,3.48,3.88,3.25,5.57,5.79,7.98,14.53,16.04
Dividend per Share,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.63,1.01,1.51
Cash Flow per Share,-4.16,-3.82,-2.01,2.28,4.20,5.56,4.66,13.54,8.26,11.27
Free Cash Flow per Basic Share,-4.20,-3.93,-2.44,1.94,3.73,5.13,4.38,13.31,8.05,11.07
Cash & Equivalents per Share,4.65,6.21,5.58,5.78,11.29,4.82,4.59,8.82,9.27,16.05
Book Value per Share,9.96,12.82,16.02,18.10,20.28,20.11,26.37,33.89,49.16,65.18
Tangible Book Value per Share,22.03,24.92,27.45,29.99,32.46,33.93,39.18,46.87,58.62,71.76
