,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,2274,2512,2504,2031,2057,2570,3274,3790,4386,5005
+ Sales & Services Revenue,2274,2512,2504,2031,2057,2570,3274,3790,4386,5005
- Cost of Revenue,274,342,371,342,303,286,325,337,419,480
+ Cost of Goods & Services,274,342,371,342,303,286,325,337,419,480
Gross Profit,2000,2170,2133,1689,1753,2284,2949,3453,3968,4525
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1702,2046,2132,2108,2168,2267,2606,2824,3350,3536
"+ Selling, General & Admin",1091,1281,1309,1310,1393,1524,1716,1854,2195,2277
+ Research & Development,611,725,790,766,756,725,851,933,1115,1219
+ Other Operating Expense,0,40,33,32,20,18,39,38,41,40
Operating Income (Loss),298,124,1,-419,-415,17,344,629,618,989
- Non-Operating (Income) Loss,18,41,22,105,142,60,49,82,53,43
"+ Interest Expense, Net",10,13,34,30,35,52,54,82,65,43
+ Interest Expense,10,13,34,30,35,52,54,82,65,43
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,8,28,-12,75,108,8,-5,0,-12,0
Pretax Income,280,83,-20,-524,-557,-43,295,547,565,946
- Income Tax Expense (Benefit),51,1,306,55,10,38,80,-661,68,123
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,229,82,-326,-579,-567,-81,215,1208,497,823
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,229,82,-326,-579,-567,-81,215,1208,497,823
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",229,82,-326,-579,-567,-81,215,1208,497,823
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",229,82,-326,-579,-567,-81,215,1208,497,823
Basic Weighted Avg Shares,224,227,226,223,220,219,220,219,220,216
"Basic EPS, GAAP",1.02,0.36,-1.44,-2.60,-2.58,-0.37,0.98,5.52,2.26,3.81
Basic EPS from Cont Ops,1.02,0.36,-1.44,-2.60,-2.58,-0.37,0.98,5.52,2.26,3.81
Diluted Weighted Avg Shares,230,232,226,223,220,219,223,222,222,218
"Diluted EPS, GAAP",1.00,0.35,-1.44,-2.60,-2.58,-0.37,0.96,5.44,2.24,3.78
Diluted EPS from Cont Ops,1.00,0.35,-1.44,-2.60,-2.58,-0.37,0.96,5.44,2.24,3.78
EBITDA,427,270,147,-280,-307,112,471,753,766,1139
EBITDA Margin (%),18.76,10.74,5.87,-13.78,-14.91,4.36,14.38,19.86,17.46,22.76
EBITA,298,124,1,-419,-415,17,344,629,618,989
EBIT,298,124,1,-419,-415,17,344,629,618,989
Gross Margin (%),87.94,86.38,85.20,83.17,85.25,88.87,90.08,91.11,90.46,90.41
Operating Margin (%),13.09,4.93,0.05,-20.64,-20.18,0.66,10.49,16.60,14.08,19.76
Profit Margin (%),10.06,3.26,-13.02,-28.52,-27.56,-3.14,6.55,31.88,11.33,16.44
Sales per Employee,299197,284733,263589,225667,233705,267688,324188,329600,348127,365328
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,129,146,146,139,108,95,127,124,148,150
