,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,2835,2671,2993,2462,1878,1620,2659,2699,2764,3341
"+ Cash, Cash Equivalents & STI",2267,2026,2251,1900,1323,954,1844,1857,1764,2072
+ Cash & Cash Equivalents,1853,1411,1353,1213,1078,886,1775,1772,1528,1947
+ ST Investments,414,616,898,687,245,68,69,85,236,125
+ Accounts & Notes Receiv,424,459,654,452,438,474,652,643,716,961
"+ Accounts Receivable, Net",424,459,654,452,438,474,652,643,716,961
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,144,186,89,110,117,192,163,199,284,308
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1760,2243,2522,2336,2236,3109,3520,4581,5843,6097
"+ Property, Plant & Equip, Net",130,159,169,159,145,150,186,167,-7,-99
"+ Property, Plant & Equip",459,508,550,544,582,572,601,610,467,389
- Accumulated Depreciation,329,349,381,386,437,422,415,443,474,488
+ LT Investments & Receivables,277,273,532,306,191,0,0,0,45,102
+ LT Investments,277,273,532,306,191,0,0,0,45,102
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1352,1810,1821,1871,1900,2960,3335,4414,5804,6094
+ Total Intangible Assets,1073,1543,1606,1607,1647,2556,2516,2795,4098,4032
+ Goodwill,1010,1456,1535,1561,1620,2451,2445,2707,3604,3625
+ Other Intangible Assets,63,87,71,46,27,106,71,89,494,407
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,279,268,215,264,253,403,819,1619,1707,2062
Total Assets,4595,4914,5515,4798,4114,4729,6179,7280,8607,9438
+ Payables & Accruals,194,246,279,275,321,257,273,360,369,354
+ Accounts Payable,85,101,120,94,95,102,84,123,121,102
+ Accrued Taxes,24,28,29,47,28,13,21,43,30,33
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,85,117,130,135,198,142,168,195,218,219
+ ST Debt,0,0,0,399,0,0,498,71,436,85
+ ST Borrowings,0,0,0,399,0,0,450,0,350,0
+ ST Finance Leases,0,0,0,0,0,0,48,71,87,85
+ Other ST Liabilities,877,1154,1312,1521,1803,2044,2448,2824,3205,3561
+ Deferred Revenue,696,901,1069,1283,1552,1763,2176,2501,2863,3203
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,181,253,243,238,251,281,272,323,341,358
Total Current Liabilities,1072,1400,1591,2195,2123,2301,3219,3255,4009,4000
+ LT Debt,746,747,1488,1092,1586,2088,2047,2033,2624,2581
+ LT Borrowings,746,747,1488,1092,1586,2088,1635,1637,2278,2281
+ LT Finance Leases,0,0,0,0,0,0,412,396,346,300
+ Other LT Liabilities,516,547,813,774,660,551,1052,1026,1125,1712
+ Accrued Liabilities,204,256,514,597,470,408,914,871,956,1409
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,311,291,299,178,190,143,139,156,169,303
Total Noncurrent Liabilities,1262,1295,2300,1866,2246,2639,3099,3060,3748,4293
Total Liabilities,2334,2695,3891,4061,4370,4940,6318,6314,7758,8293
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1637,1773,1822,1876,1953,2072,2317,2579,2923,3325
+ Common Stock,1637,1773,1822,1876,1953,2072,2317,2579,2923,3325
+ Additional Paid in Capital,0,0,0,0,0,0,0,0,0,0
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,625,499,-76,-961,-2085,-2147,-2296,-1487,-1950,-1995
+ Other Equity,-1,-53,-121,-178,-124,-135,-160,-126,-124,-185
Equity Before Minority Interest,2262,2219,1624,737,-256,-211,-139,966,849,1145
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,2262,2219,1624,737,-256,-211,-139,966,849,1145
Total Liabilities & Equity,4595,4914,5515,4798,4114,4729,6179,7280,8607,9438
Shares Outstanding,227,227,224,220,218,219,219,220,218,215
Capital Leases - Total,0,0,0,0,0,0,460,467,432,385
Net Debt,-1107,-663,135,278,508,1202,310,-135,1099,334
Net Debt to Equity,-48.93,-29.89,8.29,37.69,-198.44,-569.80,-222.93,-13.98,129.45,29.17
Tangible Common Equity Ratio,34,20,0,-27,-77,-127,-72,-41,-72,-53
Current Ratio,2.65,1.91,1.88,1.12,0.88,0.70,0.83,0.83,0.69,0.84
Cash Conversion Cycle,-45.15,-34.57,-27.43,-14.54,-34.18,-60.50,-41.29,-49.26,-49.55,-23.56
Number of Employees,7600,8823,9500,9000,8800,9600,10100,11500,12600,13700
