,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1593,969,-2204,-2140,-830,1096,480,-1451,946,3612
+ Depreciation & Amortization,2790,2861,2957,2395,2372,2441,2397,2316,2066,1753
+ Non-Cash Items,1063,831,885,588,473,-326,8,551,202,45
+ Stock-Based Compensation,0,52,45,48,50,53,60,57,40,38
+ Deferred Income Taxes,-60,88,-806,811,-61,52,-34,-22,-27,-17
+ Asset Impairment Charge,96,132,752,67,229,75,24,144,60,7
+ Other Non-Cash Adj,1027,559,894,-338,255,-506,-42,372,129,17
+ Chg in Non-Cash Work Cap,-355,75,-112,-8,-27,23,-136,57,25,18
+ (Inc) Dec in Accts Receiv,277,119,817,50,-334,-133,52,367,-389,9
+ (Inc) Dec in Inventories,-16,-11,36,75,10,-1,3,-4,-1,-45
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-616,-33,-965,-133,297,179,-187,-381,369,101
+ Inc (Dec) in Other,0,0,0,0,0,-22,-4,75,46,-47
+ Net Cash From Disc Ops,179,751,39,238,141,0,0,0,0,0
Cash from Operating Activities,5270,5487,1565,1073,2129,3234,2749,1473,3239,5428
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-4766,-5160,-3476,-1245,-1974,-2753,-2550,-1343,-1046,-1450
+ Acq of Fixed Prod Assets,-4766,-5160,-3476,-1245,-1974,-2753,-2550,-1343,-1046,-1450
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,61,61,77,55,0,0,0,0,0,0
+ Dec in LT Investment,61,61,1002,55,0,0,0,0,0,0
+ Inc in LT Investment,0,0,-925,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-74,-21,77,-847,-1827,32,-229,6,14,-3165
+ Cash from Divestitures,0,0,77,55,64,57,64,7,61,12
+ Cash for Acq of Subs,-74,-21,0,-902,-1891,-25,-293,-1,-47,-3177
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,258,3374,120,1163,1744,1251,-39,34,22,10
+ Net Cash From Disc Ops,-227,-376,-43,0,-13,0,0,0,0,0
Cash from Investing Activities,-4521,-1746,-3202,-874,-2057,-1470,-2818,-1303,-1010,-4605
+ Dividends Paid,-508,-543,-460,-162,-170,-169,-162,-64,-141,-220
+ Net Cash From Debt,-182,-68,927,-1,-1776,0,0,-100,-1400,1915
+ Cash From Debt,0,0,1996,0,988,0,600,400,0,1950
+ Repayments of Debt,-182,-68,-1069,-1,-2764,0,-600,-500,-1400,-35
+ Cash (Repurchase) of Equity,-500,-1000,-11,1230,-11,-713,-362,-92,-734,-2776
+ Increase in Capital Stock,0,0,0,1236,0,0,0,0,0,0
+ Decrease in Capital Stock,-500,-1000,-11,-6,-11,-713,-362,-92,-734,-2776
+ Other Financing Activities,28,18,6,7,-46,23,-11,-30,-116,12
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1162,-1593,462,1074,-2003,-859,-535,-286,-2391,-1069
Effect of Foreign Exchange Rates,-7,-14,-2,-4,4,-2,0,0,0,0
Net Changes in Cash,-413,2148,-1175,1273,-1931,905,-604,-116,-162,-246
EBITDA,7632,4180,679,943,2076,3503,2930,1291,3583,5250
EBITDA Margin (%),52.63,38.54,12.30,23.39,47.47,59.35,57.87,41.69,63.97,69.63
Net Cash Paid for Acquisitions,74,21,-77,847,1827,-32,229,-6,-14,3165
Free Cash Flow,504,327,-1911,-172,155,481,199,130,2193,3978
Free Cash Flow to Firm,596,524,0,0,0,696,0,0,2435,4195
Free Cash Flow to Equity,322,259,-984,-173,-1621,481,199,30,793,5893
Free Cash Flow per Basic Share,0.71,0.48,-2.82,-0.21,0.18,0.59,0.25,0.16,2.79,5.81
Price/Free Cash Flow,2.49,1.82,1.66,6.33,3.51,1.99,2.05,1.91,3.01,2.70
Cash Flow to Net Income,3.01,1.80,-0.71,-0.50,-0.37,2.95,5.73,-1.02,3.42,1.50
