,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26125,26630,15624,22988,29269,20802,26999,33221,31042,34236
- Cash & Cash Equivalents,2699,2301,1711,1120,1369,1303,1129,3401,2592,2101
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,360,344,344,299,905,911,958,927,927,1250
+ Total Debt,1689,1675,1600,1821,2006,2476,2367,4164,4159,7855
Enterprise Value,25325,26255,15757,23728,30613,22664,28854,34450,32941,40768
Total Capital,12554,13703,14444,15313,16585,18575,20087,22914,24254,29385
Total Debt/Capital (%),13.45,12.22,11.08,11.89,12.10,13.33,11.78,18.17,17.15,26.73
Total Debt / EV,0.07,0.06,0.10,0.08,0.07,0.11,0.08,0.12,0.13,0.19
EV/Sales,1.46,1.37,0.82,1.36,1.50,0.95,1.22,1.74,1.37,1.45
EV/EBITDA,11.80,10.72,6.16,10.34,11.79,7.55,9.13,13.84,11.51,12.12
EV/EBIT,14.55,13.16,7.71,13.44,15.21,9.48,11.59,18.96,14.97,15.80
EV/Cash Flow to Firm,11.95,11.36,7.48,11.94,13.25,9.18,8.83,12.31,14.06,19.27
EV/Free Cash Flow to Firm,8.66,8.30,5.32,8.97,10.28,6.81,7.01,10.07,10.53,13.45
Diluted Market Cap,26223,26762,15910,23138,29552,21434,27967,33524,31783,34478
Diluted Enterprise Value,25573,26480,16143,24138,31094,23518,30163,35214,34277,41482
EV per Share,135.65,144.10,89.94,141.07,184.75,143.44,191.47,233.31,231.17,288.52
TTM Sales,17301,19221,19110,17509,20428,23771,23571,19811,24021,28074
TTM EBITDA,2147,2450,2557,2295,2596,3003,3161,2490,2862,3364
TTM Operating Income,1740,1995,2043,1765,2013,2392,2489,1817,2200,2580
TTM Cash Flow to Firm,2120,2312,2106,1987,2311,2469,3268,2799,2343,2116
TTM Free Cash Flow to Firm,2924,3165,2960,2644,2979,3328,4118,3421,3129,3032
