,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.85,0.60,0.48,0.32,0.28,0.24,0.23,0.61,0.45,0.23
Current Ratio,2.57,2.25,2.09,1.78,1.57,1.54,1.50,1.88,1.74,1.27
Quick Ratio,1.63,1.33,1.22,1.02,0.91,0.84,0.82,1.21,1.01,0.68
CFO/Avg Current Liab,0.64,0.61,0.53,0.48,0.46,0.39,0.50,0.43,0.34,0.21
Common Equity/Total Assets,71.33,74.06,82.60,87.89,75.65,79.68,84.93,78.78,80.84,66.93
Long-Term Debt/Equity (%),21.25,19.63,20.34,21.86,19.45,19.34,18.62,40.16,38.07,43.99
Long-Term Debt/Capital (%),13.32,11.60,10.91,10.24,9.57,8.60,7.85,15.75,14.76,15.31
Long-Term Debt/Total Assets (%),11.35,10.07,10.41,10.45,8.79,8.38,7.99,15.96,15.09,14.85
Total Debt/Equity (%),21.46,20.70,20.65,25.38,24.57,29.98,27.96,46.32,44.24,76.82
Total Debt/Capital (%),13.45,12.22,11.08,11.89,12.10,13.33,11.78,18.17,17.15,26.73
Total Debt/Total Assets (%),11.47,10.62,10.57,12.13,11.10,12.99,11.99,18.41,17.54,25.92
CFO/Total Liabilities,30.46,29.49,27.88,24.69,22.97,22.01,28.22,19.96,15.77,9.77
CFO/CapEx,2.60,2.66,2.41,2.95,3.41,2.77,3.74,4.38,2.87,2.14
Altman's Z-Score,5.24,5.10,4.43,4.78,4.71,4.32,4.63,4.12,4.14,3.61
