,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,8.36,15.24,19.26,28.70,18.38,18.41,25.33,32.03,28.25,28.93
Price/Earnings Average,6.96,13.15,20.81,30.91,16.97,19.72,22.07,25.91,26.26,29.69
Price/Earnings High,8.39,15.34,22.96,35.43,18.85,22.20,25.61,33.51,30.21,40.80
Price/Earnings Low,5.69,11.29,16.01,26.76,14.88,17.16,18.45,15.60,21.81,24.64
Price/Book Value,1.97,2.10,1.61,1.44,1.62,1.25,1.58,1.66,1.89,1.36
Price/Book Value Average,1.64,1.81,1.74,1.55,1.50,1.34,1.37,1.34,1.76,1.39
Price/Book Value High,1.98,2.12,1.93,1.78,1.66,1.51,1.59,1.74,2.02,1.91
Price/Book Value Low,1.34,1.56,1.34,1.34,1.31,1.17,1.15,0.81,1.46,1.15
Price/Tangible Book Value,30.71,-33.26,-34.22,-37.98,-93.45,-18.23,-26.15,-20.69,-15.41,-16.58
Price/Tangible Book Value Average,25.55,-28.70,-36.99,-40.90,-86.27,-19.53,-22.78,-16.75,-14.32,-17.01
Price/Tangible Book Value High,30.79,-33.48,-40.80,-46.90,-95.87,-21.98,-26.43,-21.66,-16.47,-23.38
Price/Tangible Book Value Low,20.89,-24.63,-28.45,-35.42,-75.65,-16.99,-19.05,-10.08,-11.89,-14.11
Price/Sales,1.79,2.09,1.77,1.71,2.03,1.61,2.08,2.45,2.42,1.68
Price/Sales Average,1.49,1.80,1.91,1.84,1.87,1.72,1.81,1.98,2.25,1.73
Price/Sales High,1.79,2.10,2.11,2.11,2.08,1.94,2.10,2.57,2.59,2.37
Price/Sales Low,1.22,1.54,1.47,1.59,1.64,1.50,1.51,1.19,1.87,1.43
Price/Cash Flow,15.09,20.97,14.74,18.99,19.08,16.83,15.14,15.92,26.02,30.83
Price/Cash Flow Average,12.55,18.09,15.93,20.46,17.61,18.03,13.19,12.88,24.19,31.64
Price/Cash Flow High,15.13,21.10,17.57,23.45,19.57,20.30,15.30,16.66,27.83,43.47
Price/Cash Flow Low,10.26,15.53,12.25,17.71,15.45,15.69,11.03,7.76,20.09,26.25
Price/Free Cash Flow,11.97,15.48,12.04,14.86,15.62,13.23,12.70,14.00,21.19,20.15
Price/Free Cash Flow Average,9.96,13.36,13.01,16.00,14.42,14.17,11.06,11.33,19.70,20.68
Price/Free Cash Flow High,12.00,15.58,14.36,18.35,16.03,15.95,12.84,14.65,22.66,28.41
Price/Free Cash Flow Low,8.14,11.46,10.01,13.86,12.65,12.33,9.25,6.82,16.36,17.15
EV/Sales,1.86,2.24,1.93,1.83,2.18,1.82,2.34,2.80,2.79,2.05
EV/Sales Average,1.61,1.99,2.08,1.96,2.03,1.94,2.07,2.34,2.63,2.10
EV/Sales High,1.90,2.29,2.27,2.22,2.23,2.15,2.36,2.92,2.96,2.74
EV/Sales Low,1.35,1.74,1.65,1.72,1.80,1.72,1.78,1.55,2.25,1.80
EV/EBITDA,12.28,14.85,11.49,17.37,13.04,11.88,14.41,16.91,20.86,15.96
EV/EBITDA Average,10.63,13.20,12.38,18.60,12.15,12.63,12.79,14.13,19.63,16.32
EV/EBITDA High,12.59,15.15,13.54,21.07,13.37,13.99,14.57,17.64,22.14,21.33
EV/EBITDA Low,8.90,11.54,9.80,16.34,10.79,11.22,10.97,9.36,16.80,14.04
EV/EBIT,15.50,18.68,14.23,24.70,16.03,15.05,18.19,21.75,27.81,21.12
EV/EBIT Average,13.42,16.60,15.33,26.46,14.93,16.00,16.14,18.17,26.16,21.60
EV/EBIT High,15.89,19.06,16.76,29.97,16.44,17.73,18.39,22.69,29.51,28.23
EV/EBIT Low,11.23,14.52,12.14,23.24,13.27,14.22,13.85,12.03,22.39,18.59
Last Price,94.24,115.83,99.77,94.76,116.82,101.23,132.92,143.22,171.09,125.74
High Price,94.50,116.58,118.95,117.00,119.85,122.07,134.36,149.88,182.97,177.32
Low Price,64.10,85.78,82.93,88.37,94.57,94.37,96.82,69.77,132.10,107.06
Enterprise Value,28058,34429,29582,27025,32112,28031,35395,38708,46880,36156
Enterprise Value Average,24295,30601,31875,28943,29913,29795,31414,32335,44108,36986
Enterprise Value High,28760,35130,34845,32791,32928,33008,35791,40381,49750,48336
Enterprise Value Low,20330,26753,25232,25423,26579,26474,26944,21420,37749,31820
