,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26131,31502,26626,24385,29342,23876,31327,33898,40361,29558
- Cash & Cash Equivalents,1116,686,1311,1820,1436,902,1216,1826,1005,1099
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,266,85,86,87,115,102,119,126,125,117
+ Total Debt,3406,4025,4325,4416,4146,5016,5222,6606,7466,7635
Enterprise Value,28058,34429,29582,27025,32112,28031,35395,38708,46880,36156
Total Capital,16913,19092,20901,21456,22371,24218,25216,27170,28932,29549
Total Debt/Capital (%),20.14,21.08,20.69,20.58,18.53,20.71,20.71,24.31,25.81,25.84
Total Debt / EV,0.12,0.12,0.15,0.16,0.13,0.18,0.15,0.17,0.16,0.21
EV/Sales,1.86,2.24,1.93,1.83,2.18,1.82,2.34,2.80,2.79,2.05
EV/EBITDA,12.28,14.85,11.49,17.37,13.04,11.88,14.41,16.91,20.86,15.96
EV/EBIT,15.50,18.68,14.23,24.70,16.03,15.05,18.19,21.75,27.81,21.12
EV/Cash Flow to Firm,14.44,20.48,15.31,19.12,19.55,17.96,16.23,17.29,28.27,33.15
EV/Free Cash Flow to Firm,11.51,15.34,12.52,15.07,16.03,14.22,13.65,15.22,23.10,22.48
Diluted Market Cap,27347,32386,27297,25339,30116,24842,31662,34072,40959,29838
Diluted Enterprise Value,29903,35810,30397,28022,32941,29058,35787,38978,47545,36491
EV per Share,101.18,126.59,110.85,105.02,127.85,118.85,150.18,163.54,198.72,153.81
TTM Sales,15108,15360,15330,14751,14750,15374,15146,13834,16802,17652
TTM EBITDA,2285,2319,2574,1556,2463,2359,2457,2289,2247,2266
TTM Operating Income,1810,1843,2079,1094,2003,1862,1946,1780,1686,1712
TTM Cash Flow to Firm,1943,1681,1932,1414,1643,1560,2181,2239,1658,1091
TTM Free Cash Flow to Firm,2437,2245,2362,1794,2003,1971,2594,2543,2029,1609
