,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),27.39,14.90,8.93,5.24,9.29,7.21,6.38,5.25,6.89,4.76
Return on Assets (%),20.36,12.57,8.11,5.34,10.08,8.24,11.21,8.23,7.04,4.87
Return on Capital (%),20.68,12.21,7.40,4.46,7.67,6.08,5.33,4.40,5.40,3.85
Return on Invested Capital (%),16.45,16.70,16.71,8.19,14.74,14.90,14.48,12.12,10.17,9.25
Gross Margin (%),42.84,42.77,43.96,45.34,44.38,41.45,42.87,43.78,38.78,37.14
EBITDA Margin (%),15.12,15.10,16.79,10.55,16.70,15.34,16.22,16.55,13.37,12.84
Operating Margin (%),11.98,12.00,13.56,7.42,13.58,12.11,12.85,12.87,10.03,9.70
Incremental Operating Margin (%),71.74,13.10,-786.67,170.12,-90900.00,-22.60,-36.84,12.65,-3.17,3.06
Pretax Margin (%),9.86,9.22,12.28,5.61,13.61,11.01,10.97,9.85,10.80,7.82
Profit Margin (%),21.39,13.68,9.17,5.95,11.04,8.72,8.21,7.66,8.56,5.81
Net Income to Common Margin (%),21.39,13.68,9.17,5.95,11.04,8.72,8.21,7.66,8.56,5.81
Effective Tax Rate (%),22.36,18.29,24.23,29.14,28.83,20.85,23.60,21.37,20.61,23.53
Dvd Payout Ratio (%),27.00,29.74,26.47,68.09,29.93,33.38,36.14,45.67,36.66,52.58
Sustainable Growth Rate (%),19.99,10.47,6.57,1.67,6.51,4.80,4.07,2.85,4.36,2.26
