,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,277,272,267,257,251,236,236,237,236,235
Diluted Weighted Avg Shares,290,280,274,267,258,245,238,238,239,237
Basic Weighted Avg Shares,287,277,271,266,256,244,237,237,238,236
Revenue per Share,52.68,55.53,56.48,55.54,57.59,63.03,63.93,58.42,70.72,74.76
EBITDA per Share,7.97,8.38,9.48,5.86,9.62,9.67,10.37,9.67,9.46,9.60
Operating Income per Share,6.31,6.66,7.66,4.12,7.82,7.63,8.21,7.52,7.10,7.25
"Basic EPS, GAAP",11.27,7.60,5.18,3.30,6.36,5.50,5.25,4.47,6.06,4.35
Basic EPS from Cont Ops,4.03,4.18,5.25,2.21,5.58,5.49,5.36,4.52,6.06,4.47
"Diluted EPS, GAAP",11.13,7.52,5.14,3.28,6.31,5.46,5.22,4.45,6.01,4.32
Diluted EPS from Cont Ops,3.98,4.14,5.21,2.19,5.54,5.46,5.33,4.50,6.02,4.45
Dividend per Share,1.20,1.31,1.41,1.56,1.69,1.86,1.98,2.09,2.26,2.41
Cash Flow per Share,6.24,5.52,6.77,4.99,6.12,6.01,8.78,8.99,6.57,4.08
Free Cash Flow per Basic Share,4.52,3.49,5.18,3.56,4.72,4.33,7.04,7.71,5.01,1.88
Cash & Equivalents per Share,6.29,4.35,5.45,7.24,5.94,4.08,5.40,8.12,4.54,4.91
Book Value per Share,47.75,55.09,61.79,65.88,72.10,80.98,84.33,86.35,90.46,92.72
Tangible Book Value per Share,3.07,-3.48,-2.92,-2.49,-1.25,-5.55,-5.08,-6.92,-11.11,-7.58
