,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4531,4945,5142,5449,5732,5407,7924,7536,9630,6557
+ Sales & Services Revenue,4531,4945,5142,5449,5732,5407,7924,7536,9630,6557
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-714,-721,-881,-812,-730,-251,-2472,-1499,-3670,693
"+ Interest Expense, Net",54,53,53,53,-562,-573,-594,-621,-670,-732
+ Interest Expense,54,53,53,53,53,53,53,54,53,53
- Interest Income,0,0,0,0,615,626,647,675,723,785
+ Other Non-Op (Income) Loss,-768,-774,-934,-865,-168,322,-1878,-878,-3000,1425
Pretax Income,714,721,881,812,730,251,2472,1499,3670,-693
- Income Tax Expense (Benefit),197,196,247,221,-315,-36,475,283,724,-207
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,517,525,634,591,1045,287,1997,1216,2946,-486
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,517,525,634,591,1045,287,1997,1216,2946,-486
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",517,525,634,591,1045,287,1997,1216,2946,-486
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",517,525,634,591,1045,287,1997,1216,2946,-486
Basic Weighted Avg Shares,165,165,164,165,164,163,163,161,161,159
"Basic EPS, GAAP",3.13,3.18,3.87,3.59,6.36,1.76,12.24,7.55,18.29,-3.06
Basic EPS from Cont Ops,3.13,3.18,3.87,3.59,6.36,1.76,12.24,7.55,18.29,-3.06
Diluted Weighted Avg Shares,166,165,166,167,166,165,165,162,163,159
"Diluted EPS, GAAP",3.12,3.18,3.83,3.55,6.30,1.74,12.10,7.49,18.11,-3.06
Diluted EPS from Cont Ops,3.12,3.18,3.83,3.55,6.30,1.74,12.10,7.49,18.11,-3.06
EBITDA,50,51,52,48,55,63,72,109,118,127
EBITDA Margin (%),1.10,1.03,1.01,0.88,0.96,1.17,0.91,1.45,1.23,1.94
EBITA,0,0,0,0,0,0,0,28,25,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),11.41,10.62,12.33,10.85,18.23,5.31,25.20,16.14,30.59,-7.41
Sales per Employee,1088398,1148664,1144447,1146193,1163858,1081616,1539239,1431067,1864111,1273699
Dividend per Share,1.59,1.68,2.23,1.86,2.43,2.06,2.18,2.33,2.45,2.66
Depreciation Expense,50,51,52,48,55,63,72,81,93,127
