,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,517,525,634,591,1045,287,1997,1216,2946,-486
+ Depreciation & Amortization,50,51,52,48,55,63,72,109,118,127
+ Non-Cash Items,-2,-30,10,-15,-518,436,-1223,-669,-1823,1181
+ Stock-Based Compensation,18,19,20,23,26,28,30,31,33,0
+ Deferred Income Taxes,19,37,16,38,-444,-47,343,136,477,-355
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-39,-86,-26,-76,-100,455,-1596,-836,-2333,1536
+ Chg in Non-Cash Work Cap,231,327,368,479,470,395,362,835,740,1230
+ (Inc) Dec in Accts Receiv,-70,-62,-54,-118,77,-107,-175,-26,-248,-340
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,301,389,422,597,393,502,537,861,988,1570
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,796,873,1064,1103,1052,1181,1208,1491,1981,2052
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-7,-9,-10,-13,-16,-20,-24,-20,-15,-15
+ Acq of Fixed Prod Assets,-7,-9,-10,-13,-16,-20,-24,-20,-15,-15
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-493,-315,-630,-456,-533,-423,-650,-525,-1040,-925
+ Dec in LT Investment,1148,1380,1584,1991,1718,1566,1546,1606,1661,1543
+ Inc in LT Investment,-1641,-1695,-2214,-2447,-2251,-1989,-2196,-2131,-2701,-2468
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-9,13,16,13,-9,-8,-5,-15,-2,7
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-509,-311,-624,-456,-558,-451,-679,-560,-1057,-933
+ Dividends Paid,-263,-278,-366,-306,-400,-336,-355,-375,-395,-423
+ Net Cash From Debt,0,-55,-14,-15,4,0,0,0,0,0
+ Cash From Debt,0,0,0,0,4,0,0,0,0,0
+ Repayments of Debt,0,-55,-14,-15,0,0,0,0,0,0
+ Cash (Repurchase) of Equity,-52,-21,-53,-39,-92,-125,-67,-261,-144,-410
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-52,-21,-53,-39,-92,-125,-67,-261,-144,-410
+ Other Financing Activities,-26,-50,-54,-54,-126,-142,-124,-162,-146,-161
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-341,-404,-487,-414,-614,-603,-546,-798,-685,-994
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-54,158,-47,233,-120,127,-17,133,239,125
EBITDA,50,51,52,48,55,63,72,109,118,127
EBITDA Margin (%),1.10,1.03,1.01,0.88,0.96,1.17,0.91,1.45,1.23,1.94
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,0,0
Free Cash Flow,789,864,1054,1090,1036,1161,1184,1471,1966,2037
Free Cash Flow to Firm,828,903,1092,1129,0,0,1227,1515,2009,0
Free Cash Flow to Equity,789,809,1040,1075,1040,1161,1184,1471,1966,2037
Free Cash Flow per Basic Share,4.77,5.23,6.43,6.62,6.31,7.12,7.26,9.13,12.21,12.83
Price/Free Cash Flow,10.78,9.82,9.27,11.30,11.65,10.49,14.00,9.29,9.27,7.87
Cash Flow to Net Income,1.54,1.66,1.68,1.87,1.01,4.11,0.60,1.23,0.67,-4.22
