,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,502,505,481,440,461,468,460,471,474,476
Diluted Weighted Avg Shares,519,525,526,489,474,484,481,477,481,482
Basic Weighted Avg Shares,500,503,504,458,457,464,461,466,473,475
Revenue per Share,2.09,2.31,2.28,2.77,3.17,3.90,4.43,4.73,5.70,7.37
EBITDA per Share,0.68,0.71,0.78,1.00,1.18,1.43,1.74,1.97,2.67,3.19
Operating Income per Share,0.57,0.60,0.68,0.89,1.05,1.26,1.55,1.75,2.41,2.90
"Basic EPS, GAAP",0.36,0.36,0.44,0.59,0.86,0.90,1.28,1.50,1.98,2.30
Basic EPS from Cont Ops,0.36,0.36,0.44,0.59,0.86,0.90,1.28,1.50,1.98,2.30
"Diluted EPS, GAAP",0.35,0.34,0.42,0.55,0.83,0.86,1.23,1.47,1.95,2.26
Diluted EPS from Cont Ops,0.35,0.34,0.42,0.55,0.83,0.86,1.23,1.47,1.95,2.26
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.40,0.52,0.53,0.73,1.08,1.15,1.40,1.97,2.10,2.48
Free Cash Flow per Basic Share,-0.03,0.33,0.37,0.35,0.70,0.51,0.59,0.67,1.12,1.77
Cash & Equivalents per Share,0.13,0.31,0.95,0.35,0.46,0.59,0.41,1.02,2.21,2.91
Book Value per Share,0.88,1.23,1.30,1.12,1.62,2.48,2.91,4.12,6.05,8.31
Tangible Book Value per Share,0.95,1.38,1.40,1.14,1.48,2.52,3.02,4.46,6.60,8.76
