,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8733,11631,11578,10621,14702,13439,20433,20939,36120,24315
- Cash & Cash Equivalents,492,741,540,763,752,777,972,1896,2431,1318
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,40,42,46,43,60,71,40,42,831,752
+ Total Debt,2488,2424,4430,3803,2910,3099,3972,4096,4197,3492
Enterprise Value,10711,13293,15514,13704,16921,15833,23474,23181,38718,27242
Total Capital,3588,4010,6568,6506,6322,7678,9809,10672,13398,13081
Total Debt/Capital (%),69.34,60.45,67.45,58.45,46.03,40.36,40.49,38.39,31.33,26.70
Total Debt / EV,0.23,0.18,0.29,0.28,0.17,0.20,0.17,0.18,0.11,0.13
EV/Sales,1.49,1.47,1.43,1.05,1.19,0.74,0.98,0.97,1.40,0.88
EV/EBITDA,12.01,13.30,13.62,11.83,11.61,10.38,13.27,15.74,18.50,14.05
EV/EBIT,15.29,18.10,18.80,17.30,16.09,14.75,17.65,23.88,24.72,20.54
EV/Cash Flow to Firm,12.90,18.07,21.33,25.08,21.35,13.04,17.99,12.31,16.11,16.14
EV/Free Cash Flow to Firm,10.85,14.66,17.90,18.58,17.43,10.98,14.69,10.78,14.82,13.98
Diluted Market Cap,8729,11673,11653,10657,14759,13687,20786,21116,36863,25219
Diluted Enterprise Value,10765,13397,15590,13740,16978,16080,23826,23358,39460,28146
EV per Share,32.27,39.92,46.42,40.63,49.85,46.99,70.12,69.08,116.31,86.22
TTM Sales,7185,9050,10856,13072,14210,21340,23894,23826,27746,30828
TTM EBITDA,892,1000,1139,1159,1458,1525,1769,1472,2092,1939
TTM Operating Income,701,735,825,792,1052,1073,1330,971,1566,1326
TTM Cash Flow to Firm,831,736,727,546,793,1214,1305,1884,2403,1688
TTM Free Cash Flow to Firm,987,907,867,738,971,1442,1598,2150,2613,1948
