,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,332,333,334,337,339,337,335,336,333,316
Diluted Weighted Avg Shares,332,334,336,338,341,343,341,338,340,328
Basic Weighted Avg Shares,328,331,333,335,338,339,336,335,335,323
Revenue per Share,21.90,27.37,32.64,38.97,42.08,62.89,71.16,71.08,82.77,95.50
EBITDA per Share,2.72,3.02,3.43,3.46,4.32,4.49,5.27,4.39,6.24,6.01
Operating Income per Share,2.14,2.22,2.48,2.36,3.11,3.16,3.96,2.90,4.67,4.11
"Basic EPS, GAAP",0.96,1.47,1.64,1.71,2.05,3.13,3.82,2.24,5.48,4.36
Basic EPS from Cont Ops,0.98,1.55,1.68,1.74,2.07,3.14,3.85,2.26,5.49,4.41
"Diluted EPS, GAAP",0.95,1.45,1.63,1.69,2.03,3.10,3.77,2.22,5.41,4.29
Diluted EPS from Cont Ops,0.97,1.54,1.66,1.73,2.05,3.11,3.79,2.23,5.42,4.35
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,2.27,2.00,1.96,1.34,2.10,3.33,3.64,5.46,7.05,5.05
Free Cash Flow per Basic Share,1.79,1.48,1.54,0.77,1.58,2.66,2.77,4.67,6.43,4.24
Cash & Equivalents per Share,1.66,2.42,1.62,2.26,2.21,2.31,2.90,5.65,7.30,4.17
Book Value per Share,3.19,4.64,6.26,7.89,9.87,13.38,17.32,19.47,25.14,27.97
Tangible Book Value per Share,-3.60,-2.51,-5.32,-3.96,-1.69,-0.25,3.41,5.75,5.87,4.89
