,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.55,0.35,0.29,0.39,0.42,0.40,0.62,1.15,0.45,0.68
Current Ratio,2.61,2.23,1.70,1.93,1.92,1.80,2.14,2.38,2.08,2.47
Quick Ratio,1.26,1.02,0.79,0.97,1.03,0.93,1.16,1.65,1.09,1.27
CFO/Avg Current Liab,0.79,0.86,0.91,0.88,0.96,1.13,0.82,0.86,0.69,0.79
Common Equity/Total Assets,70.39,69.90,68.79,74.48,74.12,70.47,75.67,65.92,54.27,55.02
Long-Term Debt/Equity (%),7.54,6.92,6.25,5.62,5.06,11.15,4.22,16.25,47.51,43.64
Long-Term Debt/Capital (%),6.73,6.14,5.36,4.13,4.61,9.81,3.91,13.33,32.44,30.97
Long-Term Debt/Total Assets (%),5.09,4.58,4.07,3.92,3.58,7.67,3.08,10.55,26.11,24.73
Total Debt/Equity (%),7.54,6.92,10.87,29.28,5.06,11.15,4.22,20.27,47.63,43.76
Total Debt/Capital (%),6.73,6.14,9.33,21.54,4.61,9.81,3.91,16.63,32.53,31.05
Total Debt/Total Assets (%),5.09,4.58,7.08,20.46,3.58,7.67,3.08,13.16,26.18,24.79
CFO/Total Liabilities,39.88,40.51,46.39,51.75,49.61,48.94,42.27,32.43,17.52,19.68
CFO/CapEx,6.60,5.02,7.90,3.98,4.65,3.27,3.60,3.07,4.35,4.09
Altman's Z-Score,9.23,9.77,10.46,12.26,10.35,10.80,11.10,8.51,6.85,7.16
