,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,527,527,528,528,528,534,534,540,542,546
Diluted Weighted Avg Shares,540,540,541,542,539,544,545,547,548,550
Basic Weighted Avg Shares,529,528,528,529,528,531,535,538,541,545
Revenue per Share,16.56,17.66,17.54,17.99,17.35,17.99,17.77,17.86,21.04,22.86
EBITDA per Share,1.72,1.98,2.27,2.68,2.60,2.49,2.47,2.36,2.41,2.84
Operating Income per Share,1.49,1.73,2.02,2.43,2.35,2.18,2.16,1.98,1.99,2.36
"Basic EPS, GAAP",1.00,1.14,1.30,1.68,1.60,1.91,1.83,1.69,1.68,1.84
Basic EPS from Cont Ops,1.00,1.15,1.30,1.68,1.60,1.91,1.83,1.69,1.68,1.84
"Diluted EPS, GAAP",0.97,1.12,1.27,1.64,1.57,1.86,1.80,1.66,1.66,1.82
Diluted EPS from Cont Ops,0.98,1.12,1.27,1.64,1.57,1.86,1.80,1.66,1.66,1.82
Dividend per Share,0.33,0.39,0.47,0.56,0.65,0.73,0.82,0.91,0.97,1.02
Cash Flow per Share,1.21,1.42,1.88,1.88,1.91,2.34,1.73,2.10,1.85,2.08
Free Cash Flow per Basic Share,1.02,1.13,1.64,1.40,1.50,1.62,1.25,1.41,1.43,1.57
Cash & Equivalents per Share,0.82,0.63,0.66,0.79,0.84,0.86,1.29,3.21,1.17,1.83
Book Value per Share,6.56,7.23,7.99,8.98,9.78,10.74,11.48,12.10,12.70,13.40
Tangible Book Value per Share,3.80,3.47,2.79,3.24,3.39,3.15,4.51,5.08,0.42,1.49
