,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1572,1486,1506,1728,1975,2224,17046,16219,18870,27544
"+ Cash, Cash Equivalents & STI",400,294,275,300,325,415,893,906,835,902
+ Cash & Cash Equivalents,400,294,275,300,325,415,893,906,835,902
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,751,798,802,902,997,1049,2782,2482,2860,3585
"+ Accounts Receivable, Net",751,798,802,902,997,1049,2782,2482,2860,3585
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,421,394,429,526,653,760,13371,12831,15175,23057
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,7941,7851,7834,8015,8314,9038,60493,58400,57379,56325
"+ Property, Plant & Equip, Net",266,317,396,405,390,398,1606,1628,1742,1958
"+ Property, Plant & Equip",952,1054,1105,1151,1176,1227,2660,2911,3234,4166
- Accumulated Depreciation,686,737,709,746,786,829,1054,1283,1492,2208
+ LT Investments & Receivables,0,0,0,0,0,0,2720,2756,2561,2403
+ LT Investments,0,0,0,0,0,0,2720,2756,2561,2403
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,7675,7534,7438,7610,7924,8640,56167,54016,53076,51964
+ Total Intangible Assets,7358,7212,7072,7206,7472,7845,53680,51680,50442,49226
+ Goodwill,5216,5209,5200,5373,5590,5702,36038,36322,36433,36811
+ Other Intangible Assets,2142,2003,1872,1833,1882,2143,17642,15358,14009,12415
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,317,322,366,404,452,795,2487,2336,2634,2738
Total Assets,9513,9337,9340,9743,10289,11262,77539,74619,76249,83869
+ Payables & Accruals,756,905,1024,1242,1383,1626,3080,3186,3550,3883
+ Accounts Payable,756,905,1024,1242,1383,1626,3080,437,593,652
+ Accrued Taxes,0,0,0,0,198,0,137,130,154,432
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,-198,0,-137,2619,2803,2799
+ ST Debt,92,92,5,95,3,4,287,384,508,468
+ ST Borrowings,92,92,5,95,3,4,287,384,508,468
+ ST Finance Leases,0,0,0,0,0,0,137,240,268,270
+ Other ST Liabilities,484,489,473,483,552,380,12360,12067,14237,22107
+ Deferred Revenue,484,489,473,483,552,380,492,546,585,625
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,0,0,0,0,0,11868,11521,13652,21482
Total Current Liabilities,1332,1486,1502,1820,1938,2010,15727,15637,18295,26458
+ LT Debt,3756,3711,4288,4467,4897,5955,21612,20300,20729,20950
+ LT Borrowings,3756,3711,4288,4467,4897,5955,21612,20300,20729,20950
+ LT Finance Leases,0,0,0,0,0,0,247,504,528,539
+ Other LT Liabilities,840,845,890,915,723,1004,5343,5353,5275,4773
+ Accrued Liabilities,713,716,726,762,552,834,4402,4576,4397,3837
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,127,129,164,153,171,170,941,777,878,936
Total Noncurrent Liabilities,4596,4556,5178,5382,5620,6959,26955,25653,26004,25723
Total Liabilities,5928,6042,6680,7202,7558,8969,42682,41290,44299,52181
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,848,901,956,1024,1039,1065,23749,23651,22991,23019
+ Common Stock,4,4,4,4,4,8,8,8,8,8
+ Additional Paid in Capital,844,897,952,1020,1035,1057,23741,23643,22983,23011
- Treasury Stock,3801,4895,6286,7401,8494,10340,3118,4375,6140,8378
+ Retained Earnings,6598,7352,8064,8994,10240,11635,12528,13441,14846,17376
+ Other Equity,-60,-63,-74,-76,-54,-67,-180,-387,-745,-1189
Equity Before Minority Interest,3585,3295,2660,2541,2731,2293,32979,32330,30952,30828
+ Minority/Non Controlling Interest,0,0,0,0,0,0,1878,999,998,860
Total Equity,3585,3295,2660,2541,2731,2293,34857,33329,31950,31688
Total Liabilities & Equity,9513,9337,9340,9743,10289,11262,77539,74619,76249,83869
Shares Outstanding,513,481,451,431,415,393,680,669,650,630
Capital Leases - Total,0,0,0,0,0,0,384,744,796,809
Net Debt,3448,3509,4018,4262,4575,5544,21006,19778,20402,20516
Net Debt to Equity,96.18,106.49,151.05,167.73,167.52,241.78,60.26,59.34,63.86,64.74
Tangible Common Equity Ratio,-175,-184,-195,-184,-168,-162,-79,-80,-72,-51
Current Ratio,1.18,1.00,1.00,0.95,1.02,1.11,1.08,1.04,1.03,1.04
