,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,22185,22311,28103,26428,35555,36271,27659,38735,43387,37034
- Cash & Cash Equivalents,413,5130,3919,870,552,513,6059,3007,867,745
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,41,75,83,38,35,34,35,32,33
+ Total Debt,2760,7322,7435,8195,8327,8163,15078,11820,11390,11166
Enterprise Value,24532,24544,31694,33836,43367,43956,36712,47583,53942,47488
Total Capital,12296,16880,17282,18491,19479,20194,26440,22772,22726,23275
Total Debt/Capital (%),22.45,43.38,43.02,44.32,42.75,40.43,57.03,51.91,50.12,47.97
Total Debt / EV,0.11,0.30,0.23,0.24,0.19,0.19,0.41,0.25,0.21,0.24
EV/Sales,0.53,0.50,0.63,0.61,0.74,0.73,0.69,0.93,0.79,0.62
EV/EBITDA,11.45,13.77,12.61,11.45,14.01,14.21,22.07,20.79,16.75,12.09
EV/EBIT,15.46,19.96,17.13,16.48,18.62,18.86,48.98,33.11,23.06,15.63
EV/Cash Flow to Firm,15.62,14.19,14.84,13.88,17.72,16.21,19.14,17.67,23.70,14.50
EV/Free Cash Flow to Firm,11.71,10.80,11.90,10.83,13.83,12.91,13.91,15.04,18.54,11.67
Diluted Market Cap,22340,22406,28997,27350,36132,37014,27973,38866,43845,37276
Diluted Enterprise Value,24687,24639,32588,34759,43944,44699,37026,47714,54399,47730
EV per Share,41.85,41.30,56.64,63.84,83.30,85.70,72.23,92.97,106.05,93.77
TTM Sales,46517,48681,50367,55371,58727,60114,52893,51298,68636,76325
TTM EBITDA,2143,1782,2513,2955,3094,3094,1664,2289,3220,3927
TTM Operating Income,1587,1229,1851,2053,2329,2330,750,1437,2339,3039
TTM Cash Flow to Firm,1571,1729,2136,2438,2448,2712,1918,2693,2276,3276
TTM Free Cash Flow to Firm,2094,2272,2663,3124,3136,3404,2639,3164,2909,4069
