,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,1555,1679,1839,2067,2340,2607,2957,3197,3578,4223
+ Sales & Services Revenue,1555,1679,1839,2067,2340,2607,2957,3197,3578,4223
- Cost of Revenue,565,668,772,865,978,1070,1239,1358,1554,1867
+ Cost of Goods & Services,565,668,772,865,978,1070,1239,1358,1554,1867
Gross Profit,990,1011,1066,1202,1362,1537,1718,1839,2024,2356
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,578,596,625,745,802,901,909,927,1024,1204
"+ Selling, General & Admin",450,473,483,554,600,645,677,670,739,874
+ Research & Development,118,115,119,144,155,181,202,225,254,288
+ Other Operating Expense,10,9,24,47,46,75,30,31,31,42
Operating Income (Loss),411,415,441,457,560,636,809,912,1000,1152
- Non-Operating (Income) Loss,-20,-21,2,38,39,117,76,29,40,50
"+ Interest Expense, Net",-25,-20,-6,11,12,34,39,24,-22,-47
+ Interest Expense,6,6,11,28,28,36,40,24,-22,-47
- Interest Income,31,26,17,17,16,2,1,0,0,0
+ Other Non-Op (Income) Loss,5,0,7,27,27,83,37,5,62,98
Pretax Income,431,436,440,419,521,519,733,884,960,1102
- Income Tax Expense (Benefit),86,83,87,76,206,114,111,409,181,204
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,345,353,352,342,316,405,622,475,779,898
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,345,353,352,342,316,405,622,475,779,898
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",345,353,352,342,316,405,622,475,779,898
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",345,353,352,342,316,405,622,475,779,898
Basic Weighted Avg Shares,141,140,140,141,143,143,144,145,146,147
"Basic EPS, GAAP",2.44,2.51,2.51,2.42,2.21,2.83,4.31,3.27,5.34,6.12
Basic EPS from Cont Ops,2.44,2.51,2.51,2.42,2.21,2.83,4.31,3.27,5.34,6.12
Diluted Weighted Avg Shares,144,143,142,142,144,144,146,146,147,147
"Diluted EPS, GAAP",2.39,2.47,2.49,2.40,2.19,2.80,4.27,3.24,5.30,6.09
Diluted EPS from Cont Ops,2.39,2.47,2.49,2.40,2.19,2.80,4.27,3.24,5.30,6.09
EBITDA,485,488,528,569,680,787,990,1104,1194,1350
EBITDA Margin (%),31.18,29.08,28.73,27.53,29.07,30.18,33.49,34.53,33.37,31.96
EBITA,475,415,441,457,560,636,809,912,1000,1152
EBIT,411,415,441,457,560,636,809,912,1000,1152
Gross Margin (%),63.65,60.24,58.00,58.15,58.21,58.95,58.09,57.53,56.57,55.78
Operating Margin (%),26.46,24.73,24.00,22.10,23.94,24.40,27.36,28.54,27.96,27.28
Profit Margin (%),22.20,21.02,19.17,16.56,13.49,15.52,21.02,14.84,21.78,21.25
Sales per Employee,379262,386846,350231,339924,393972,360024,380568,401107,438496,0
Dividend per Share,1.00,1.12,1.20,1.32,1.40,1.48,1.56,1.56,1.68,1.76
Depreciation Expense,10,73,87,112,120,151,181,192,194,198
