,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,15.67,20.03,19.36,21.00,28.79,21.21,26.05,22.68,13.96,22.17
Price/Earnings Average,15.87,17.05,18.26,20.92,28.19,20.22,24.15,23.24,13.05,22.78
Price/Earnings High,17.58,20.95,20.40,23.33,30.95,23.12,27.18,26.18,14.10,25.82
Price/Earnings Low,14.42,14.74,16.48,17.64,25.03,17.39,19.96,17.42,11.40,18.35
Price/Book Value,3.21,3.71,3.30,3.20,3.41,3.12,3.56,3.03,2.53,2.27
Price/Book Value Average,3.26,3.16,3.11,3.18,3.33,2.98,3.30,3.11,2.36,2.33
Price/Book Value High,3.61,3.88,3.48,3.55,3.66,3.40,3.71,3.50,2.55,2.64
Price/Book Value Low,2.96,2.73,2.81,2.68,2.96,2.56,2.73,2.33,2.07,1.88
Price/Tangible Book Value,2.04,2.62,2.56,2.71,2.97,2.92,3.52,2.85,2.71,2.50
Price/Tangible Book Value Average,2.06,2.23,2.41,2.70,2.91,2.78,3.26,2.92,2.53,2.57
Price/Tangible Book Value High,2.29,2.74,2.70,3.01,3.20,3.18,3.67,3.29,2.74,2.91
Price/Tangible Book Value Low,1.88,1.93,2.18,2.28,2.59,2.39,2.69,2.19,2.21,2.07
Price/Sales,1.08,1.33,1.57,1.81,2.01,2.03,2.59,2.56,2.57,2.13
Price/Sales Average,1.09,1.13,1.48,1.80,1.97,1.93,2.40,2.62,2.40,2.19
Price/Sales High,1.21,1.39,1.65,2.01,2.16,2.21,2.70,2.95,2.59,2.48
Price/Sales Low,0.99,0.98,1.33,1.52,1.75,1.66,1.98,1.96,2.10,1.77
Price/Cash Flow,4.98,6.60,6.17,7.10,7.77,8.18,9.90,13.38,10.34,21.44
Price/Cash Flow Average,5.05,5.62,5.82,7.08,7.60,7.80,9.17,13.71,9.67,22.03
Price/Cash Flow High,5.59,6.91,6.51,7.89,8.35,8.92,10.33,15.45,10.45,24.97
Price/Cash Flow Low,4.59,4.86,5.25,5.97,6.75,6.71,7.58,10.28,8.45,17.75
Price/Free Cash Flow,4.92,6.37,5.86,6.69,7.30,7.55,9.26,12.19,9.65,19.09
Price/Free Cash Flow Average,4.98,5.42,5.52,6.66,7.14,7.20,8.58,12.49,9.03,19.62
Price/Free Cash Flow High,5.52,6.66,6.17,7.43,7.85,8.23,9.66,14.07,9.76,22.24
Price/Free Cash Flow Low,4.53,4.69,4.98,5.62,6.34,6.19,7.10,9.37,7.89,15.80
EV/Sales,2.39,2.63,3.16,3.55,3.79,3.89,4.69,5.15,4.37,4.02
EV/Sales Average,2.40,2.43,3.07,3.55,3.75,3.80,4.51,5.22,4.21,4.07
EV/Sales High,2.52,2.69,3.25,3.76,3.94,4.07,4.81,5.55,4.40,4.37
EV/Sales Low,2.30,2.27,2.93,3.26,3.52,3.52,4.09,4.55,3.90,3.65
EV/EBITDA,8.86,10.27,10.67,10.79,11.24,12.77,14.40,14.28,14.18,14.69
EV/EBITDA Average,8.91,9.49,10.37,10.77,11.11,12.46,13.82,14.46,13.64,14.90
EV/EBITDA High,9.35,10.51,10.95,11.40,11.69,13.37,14.75,15.39,14.27,15.98
EV/EBITDA Low,8.54,8.88,9.88,9.91,10.45,11.56,12.54,12.62,12.65,13.33
EV/EBIT,13.73,16.38,17.55,17.53,18.64,23.02,25.93,25.27,27.97,28.20
EV/EBIT Average,13.81,15.13,17.05,17.50,18.43,22.46,24.89,25.59,26.90,28.61
EV/EBIT High,14.49,16.77,18.02,18.53,19.38,24.10,26.56,27.24,28.14,30.68
EV/EBIT Low,13.23,14.16,16.25,16.10,17.34,20.85,22.58,22.33,24.96,25.60
Last Price,26.72,35.25,36.68,41.62,47.30,49.37,62.59,59.91,65.10,63.33
High Price,29.98,36.87,38.66,46.25,50.85,53.82,65.31,69.17,65.79,73.76
Low Price,24.60,25.95,31.22,34.96,41.12,40.48,47.97,46.03,53.19,52.41
Enterprise Value,15678,18870,20408,22740,24935,26745,32133,34423,32051,34516
Enterprise Value Average,15771,17427,19833,22695,24655,26097,30837,34854,30829,35023
Enterprise Value High,16546,19316,20957,24033,25934,28007,32906,37098,32251,37554
Enterprise Value Low,15114,16310,18894,20881,23194,24226,27983,30413,28599,31335
