,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,8703,9339,10469,11318,11760,12870,14467,16702,12856,15428
ST Debt,732,600,955,1284,1273,1093,1220,1506,382,1119
LT Debt,7971,8739,9514,10034,10487,11777,13247,15196,12474,14309
Total Debt/EBITDA,4.92,5.08,5.47,5.37,5.30,6.14,6.48,6.93,5.69,6.57
Net Debt/EBITDA,4.82,4.97,5.33,5.26,5.22,6.07,6.42,6.86,5.49,6.50
Total Debt/EBIT,7.62,8.11,9.00,8.73,8.79,11.08,11.68,12.26,11.22,12.60
Net Debt/EBIT,7.47,7.93,8.77,8.55,8.65,10.94,11.56,12.14,10.82,12.47
EBITDA to Interest Expense,4.45,4.51,4.83,4.85,5.07,4.57,4.30,4.30,4.52,4.53
EBITDA-CapEx/Interest Expense,4.31,4.33,4.61,4.60,4.80,4.26,4.04,4.06,4.25,4.32
EBIT to Interest Expense,2.87,2.83,2.94,2.98,3.05,2.54,2.39,2.43,2.29,2.36
Interest Expense,398,407,396,435,438,458,519,561,500,519
Common Equity/Total Assets,12.70,13.61,15.16,16.82,16.96,18.28,18.60,19.25,25.96,25.97
Long-Term Debt/Equity (%),228.33,235.74,239.35,233.89,234.19,245.76,262.06,250.06,173.54,188.40
Long-Term Debt/Capital (%),72.78,72.90,70.01,66.93,66.77,67.72,67.94,66.09,59.12,58.71
Long-Term Debt/Total Assets (%),45.77,45.55,46.77,46.41,45.50,48.01,49.36,51.22,43.38,45.64
Total Debt/Equity (%),249.30,251.93,263.37,263.82,262.62,268.57,286.19,274.84,178.85,203.13
Total Debt/Capital (%),79.46,77.90,77.04,75.49,74.87,74.00,74.20,72.64,60.93,63.30
Total Debt/Total Assets (%),49.97,48.68,51.47,52.34,51.02,52.47,53.91,56.30,44.71,49.21
Net Debt to Equity,244.37,246.34,256.68,258.34,258.55,265.38,283.42,272.08,172.57,200.97
Net Debt/Capital (%),79.14,77.51,76.58,75.10,74.58,73.77,74.01,72.44,60.07,63.05
EBITDA,1770,1837,1913,2108,2219,2095,2231,2410,2260,2350
EBITDA-CapEx,1714,1762,1824,2001,2104,1949,2099,2279,2127,2243
Operating Income (Loss),1142,1152,1163,1297,1338,1162,1239,1362,1146,1224
