,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2296,2449,2494,7485,6078,7749,4110,4628,4262,4052
"+ Cash, Cash Equivalents & STI",226,199,275,588,486,496,349,981,440,287
+ Cash & Cash Equivalents,226,199,275,588,486,496,349,981,440,287
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1105,1248,1251,2747,2674,1851,1842,1678,1500,1250
"+ Accounts Receivable, Net",1105,1248,1251,2747,2674,1851,1842,1678,1500,1250
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,684,709,722,2116,2499,1583,1607,1638,1997,2203
+ Raw Materials,124,118,117,351,420,216,231,252,310,285
+ Work In Process,107,105,108,236,253,131,135,157,167,218
+ Finished Goods,454,486,497,1529,1827,1237,1240,1229,1520,1700
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,280,293,246,2034,420,3819,313,331,325,312
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,3784,4255,4785,26414,27058,9968,11532,10072,9917,9210
"+ Property, Plant & Equip, Net",-1048,-1013,-916,-129,-228,926,47,-182,-181,-127
"+ Property, Plant & Equip",540,559,599,1543,1708,2124,1770,1706,1762,1762
- Accumulated Depreciation,1588,1572,1516,1673,1936,1199,1723,1888,1943,1889
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4832,5268,5701,26543,27286,9042,11485,10254,10098,9337
+ Total Intangible Assets,2976,3433,3855,24392,24796,8550,8625,7117,6874,5947
+ Goodwill,2361,2546,2791,10280,10560,2970,3709,3553,3504,3298
+ Other Intangible Assets,615,887,1064,14112,14236,5580,4916,3564,3370,2649
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1857,1835,1846,2152,2490,492,2860,3137,3224,3390
Total Assets,6080,6703,7278,33898,33136,17716,15642,14700,14179,13262
+ Payables & Accruals,1257,1333,1375,2984,3467,2197,2442,2919,3044,2334
+ Accounts Payable,559,674,645,1519,1762,1020,1101,1526,1680,1062
+ Accrued Taxes,0,7,67,65,218,167,114,66,43,53
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,699,653,663,1400,1488,1011,1226,1327,1321,1219
+ ST Debt,175,397,389,602,663,319,332,466,3,621
+ ST Borrowings,175,397,389,602,663,319,332,466,3,621
+ ST Finance Leases,0,0,0,0,0,0,132,129,122,121
+ Other ST Liabilities,167,160,225,706,187,814,204,236,270,123
+ Deferred Revenue,0,0,0,188,180,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,167,160,225,519,7,814,204,236,270,123
Total Current Liabilities,1600,1891,1989,4292,4317,3330,2978,3621,3317,3078
+ LT Debt,1662,2085,2688,11291,9890,6696,5933,5613,5383,5268
+ LT Borrowings,1662,2085,2688,11291,9890,6696,5391,5141,4883,4756
+ LT Finance Leases,0,0,0,0,0,0,541,472,500,512
+ Other LT Liabilities,744,873,775,6870,4748,2412,1735,1566,1388,1397
+ Accrued Liabilities,108,220,227,5083,3307,1042,625,414,405,520
