,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8673,6654,4601,6558,11028,8402,12812,14757,13750,15614
- Cash & Cash Equivalents,123,110,79,64,283,162,339,569,517,572
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,52,34,43,35,25,89,29,22,19,23
+ Total Debt,1852,1712,2149,1893,3186,2744,3259,3268,3173,3274
Enterprise Value,10454,8291,6714,8422,13956,11044,15761,17478,16425,18339
Total Capital,4680,4749,5595,5452,7182,7186,7495,7815,8202,8872
Total Debt/Capital (%),39.57,36.06,38.41,34.72,44.36,38.18,43.48,41.81,38.68,36.90
Total Debt / EV,0.18,0.21,0.32,0.22,0.23,0.25,0.21,0.19,0.19,0.18
EV/Sales,2.70,2.54,2.05,2.57,4.85,2.58,3.42,3.77,3.26,3.16
EV/EBITDA,12.53,13.24,21.69,12.65,30.73,11.38,13.79,14.60,12.41,13.04
EV/EBIT,14.79,16.76,34.64,15.93,40.90,13.77,15.88,16.90,14.25,14.82
EV/Cash Flow to Firm,28.98,19.88,0,15.10,46.67,22.72,25.42,22.77,17.52,25.76
EV/Free Cash Flow to Firm,19.88,13.84,0,12.98,41.37,17.88,20.69,19.81,15.83,21.47
Diluted Market Cap,8883,6702,4602,6598,11022,8630,13097,14897,14127,15813
Diluted Enterprise Value,10664,8339,6715,8462,13950,11302,16046,17618,16802,18538
EV per Share,78.67,62.19,50.23,63.00,103.90,83.49,122.06,135.12,130.67,146.58
TTM Sales,3875,3259,3277,3282,2879,4285,4610,4642,5045,5802
TTM EBITDA,834,626,310,666,454,970,1143,1197,1324,1407
TTM Operating Income,707,495,194,529,341,802,993,1034,1153,1237
TTM Cash Flow to Firm,361,417,-249,558,299,486,620,768,938,712
TTM Free Cash Flow to Firm,526,599,-195,649,337,618,762,882,1038,854
