,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,133,133,134,134,134,132,129,129,126,125
Diluted Weighted Avg Shares,136,134,134,135,134,136,132,131,129,127
Basic Weighted Avg Shares,135,133,134,134,134,134,131,130,128,126
Revenue per Share,28.66,24.45,24.51,24.52,21.44,31.88,35.25,35.79,39.29,46.06
EBITDA per Share,6.17,4.70,2.31,4.97,3.38,7.22,8.74,9.23,10.31,11.17
Operating Income per Share,5.23,3.71,1.45,3.95,2.54,5.97,7.59,7.98,8.98,9.82
"Basic EPS, GAAP",2.17,2.31,3.66,1.56,3.99,3.74,3.65,4.25,5.74,5.85
Basic EPS from Cont Ops,3.46,2.31,-1.33,1.83,-0.62,4.00,4.16,4.46,6.25,6.66
"Diluted EPS, GAAP",2.16,2.29,3.66,1.55,3.99,3.70,3.62,4.22,5.70,5.81
Diluted EPS from Cont Ops,3.43,2.29,-1.33,1.82,-0.62,3.96,4.12,4.43,6.21,6.62
Dividend per Share,0.54,0.59,0.65,0.66,0.66,0.66,1.61,1.76,1.93,2.12
Cash Flow per Share,2.43,2.80,-2.68,3.72,2.50,2.74,3.74,4.99,6.39,4.62
Free Cash Flow per Basic Share,1.21,1.44,-3.07,3.04,2.21,1.76,2.65,4.11,5.61,3.49
Cash & Equivalents per Share,0.93,0.82,0.59,0.48,2.11,1.44,2.63,4.40,4.11,4.57
Book Value per Share,20.89,22.53,25.47,26.36,29.56,32.91,32.58,34.98,39.86,44.56
Tangible Book Value per Share,8.90,6.98,2.21,3.16,-8.36,-7.75,-11.89,-8.58,-7.42,-5.57
