,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.06,0.06,0.05,0.04,0.13,0.06,0.12,0.20,0.15,0.15
Current Ratio,1.48,1.54,2.04,1.98,1.65,1.35,1.50,1.55,1.40,1.43
Quick Ratio,0.81,1.02,1.33,1.32,1.05,0.90,0.94,1.02,0.88,0.91
CFO/Avg Current Liab,0.21,0.19,-0.21,0.34,0.18,0.14,0.17,0.23,0.26,0.16
Common Equity/Total Assets,53.02,56.23,53.80,57.40,43.13,43.64,42.62,44.42,47.35,49.90
Long-Term Debt/Equity (%),73.41,75.90,106.71,90.26,110.56,68.41,118.34,98.17,89.51,80.37
Long-Term Debt/Capital (%),24.66,25.00,36.39,32.99,41.67,30.56,40.44,37.48,33.31,30.81
Long-Term Debt/Total Assets (%),22.05,22.23,32.19,29.30,32.51,22.02,30.70,28.76,25.82,24.47
Total Debt/Equity (%),117.80,109.48,112.61,94.98,117.68,85.47,127.23,109.50,103.95,96.27
Total Debt/Capital (%),39.57,36.06,38.41,34.72,44.36,38.18,43.48,41.81,38.68,36.90
Total Debt/Total Assets (%),35.37,32.06,33.97,30.83,34.60,27.51,33.01,32.08,29.98,29.31
CFO/Total Liabilities,8.97,9.90,-8.10,12.01,5.16,5.45,6.68,8.99,10.89,7.50
CFO/CapEx,1.99,2.05,-6.70,5.46,8.76,2.80,3.44,5.66,8.19,4.09
Altman's Z-Score,3.74,3.24,2.85,3.49,3.11,3.23,3.71,3.89,3.75,3.98
