,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,2.97,2.01,1.82,1.78,1.49,1.98,2.04,2.04,2.05,2.13
Days Sales Outstanding,122.87,181.19,200.65,204.57,245.45,184.35,178.80,179.33,177.75,171.58
Inventory Turnover,3.72,3.09,3.06,2.77,2.10,2.30,2.39,2.45,2.30,2.27
Days Inventory Outstanding,98.23,118.08,119.12,131.77,174.15,158.55,152.74,148.86,158.86,160.54
Accounts Payable Turnover,5.55,4.39,5.65,5.23,3.86,3.17,2.77,2.89,3.06,3.12
Accounts Payable Turnover Days,65.80,83.09,64.60,69.75,94.47,114.99,131.89,126.29,119.33,117.07
Cash Conversion Cycle,155.30,216.18,255.17,266.59,325.13,227.91,199.66,201.89,217.28,215.05
Inventory to Cash Days,24.64,63.11,81.53,72.80,71.30,25.80,26.06,30.48,18.89,11.04
Inventories,688,637,800,704,993,1097,1017,1096,1406,1652
Raw Materials,298,262,336,294,224,221,217,166,232,267
Work In Process,277,249,275,265,542,555,559,622,731,807
Finished Goods,283,300,350,298,354,453,372,435,559,578
Other Inventory,0,0,0,0,0,0,0,0,0,0
