,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1852,1712,2149,1893,3186,2744,3259,3268,3173,3274
ST Debt,698,525,113,94,193,548,228,338,441,541
LT Debt,1154,1187,2036,1799,2993,2196,3031,2930,2732,2733
Total Debt/EBITDA,2.22,2.74,6.94,2.84,7.01,2.83,2.85,2.73,2.40,2.33
Net Debt/EBITDA,2.07,2.51,6.69,2.75,6.39,2.64,2.56,2.25,2.01,1.92
Total Debt/EBIT,2.62,3.46,11.09,3.58,9.34,3.42,3.28,3.16,2.75,2.65
Net Debt/EBIT,2.45,3.17,10.68,3.46,8.51,3.20,2.94,2.61,2.30,2.18
EBITDA to Interest Expense,19.77,12.23,3.86,8.05,5.74,7.29,7.21,7.92,10.10,9.27
EBITDA-CapEx/Interest Expense,15.86,8.67,3.20,6.95,5.26,6.30,6.31,7.16,9.33,8.33
EBIT to Interest Expense,16.75,9.66,2.42,6.39,4.31,6.03,6.26,6.84,8.79,8.15
Interest Expense,42,51,80,83,79,133,159,151,131,152
Common Equity/Total Assets,53.02,56.23,53.80,57.40,43.13,43.64,42.62,44.42,47.35,49.90
Long-Term Debt/Equity (%),73.41,75.90,106.71,90.26,110.56,68.41,118.34,98.17,89.51,80.37
Long-Term Debt/Capital (%),24.66,25.00,36.39,32.99,41.67,30.56,40.44,37.48,33.31,30.81
Long-Term Debt/Total Assets (%),22.05,22.23,32.19,29.30,32.51,22.02,30.70,28.76,25.82,24.47
Total Debt/Equity (%),117.80,109.48,112.61,94.98,117.68,85.47,127.23,109.50,103.95,96.27
Total Debt/Capital (%),39.57,36.06,38.41,34.72,44.36,38.18,43.48,41.81,38.68,36.90
Total Debt/Total Assets (%),35.37,32.06,33.97,30.83,34.60,27.51,33.01,32.08,29.98,29.31
Net Debt to Equity,109.96,100.33,108.49,91.76,107.22,79.90,113.99,90.44,87.02,79.45
Net Debt/Capital (%),37.94,33.82,37.53,33.94,42.07,36.52,40.80,37.25,34.56,32.56
EBITDA,834,626,310,666,454,970,1143,1197,1324,1407
EBITDA-CapEx,669,444,256,575,416,839,1001,1083,1224,1265
Operating Income (Loss),707,495,194,529,341,802,993,1034,1153,1237
