,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,93,146,231,280,745,1700,1969,3425,3684,3669
"+ Cash, Cash Equivalents & STI",55,84,115,124,549,1386,1533,2708,2731,2456
+ Cash & Cash Equivalents,43,72,86,95,442,1137,446,818,1053,642
+ ST Investments,11,12,29,29,107,249,1087,1890,1679,1814
+ Accounts & Notes Receiv,26,42,74,102,134,227,286,429,514,713
"+ Accounts Receivable, Net",26,42,74,102,134,227,286,429,514,713
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,9,16,35,45,45,71,120,235,357,307
+ Raw Materials,5,8,16,20,20,31,65,70,145,159
+ Work In Process,0,1,3,2,8,11,11,14,16,17
+ Finished Goods,4,7,17,23,17,29,44,151,196,131
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,3,4,7,9,17,17,30,54,82,193
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,29,39,61,123,159,217,426,866,1179,1723
"+ Property, Plant & Equip, Net",21,31,55,109,146,183,288,609,658,772
"+ Property, Plant & Equip",47,64,93,157,200,263,393,763,890,1136
- Accumulated Depreciation,27,33,38,47,55,80,105,154,232,363
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,9,8,6,13,14,33,138,257,521,951
+ Total Intangible Assets,7,6,6,12,12,19,19,19,69,199
+ Goodwill,3,3,4,11,12,19,19,19,27,26
+ Other Intangible Assets,4,3,2,0,0,0,0,0,42,173
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2,2,0,2,2,15,119,238,452,752
Total Assets,123,185,292,403,904,1916,2395,4291,4864,5392
+ Payables & Accruals,28,38,64,102,136,220,345,595,698,1036
+ Accounts Payable,4,20,39,68,87,147,256,163,573,902
+ Accrued Taxes,1,2,2,5,7,12,14,15,41,45
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,23,16,23,29,41,61,75,417,85,90
+ ST Debt,2,2,2,0,0,0,14,17,21,793
+ ST Borrowings,2,2,2,0,0,0,0,0,0,773
+ ST Finance Leases,0,0,0,0,0,0,14,17,21,21
+ Other ST Liabilities,2,1,1,1,3,3,2,2,2,10
+ Deferred Revenue,1,1,1,1,3,3,2,2,2,10
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,1,0,0,0,0,0,0,0,0,0
Total Current Liabilities,32,41,67,102,139,222,360,614,721,1839
+ LT Debt,5,2,0,7,328,1010,1132,1823,1801,1292
+ LT Borrowings,5,2,0,0,328,1010,1060,1667,1703,1198
+ LT Finance Leases,0,0,0,7,7,7,72,156,99,95
+ Other LT Liabilities,2,2,4,10,18,20,20,27,90,128
+ Accrued Liabilities,0,0,0,7,9,9,0,0,6,24
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,2,2,4,3,10,11,20,27,84,104
Total Noncurrent Liabilities,6,4,4,17,346,1030,1152,1850,1891,1421
Total Liabilities,38,44,71,119,485,1253,1512,2464,2612,3260
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,560,638,777,906,1094,1561,1676,2125,2505,2259
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,560,638,777,906,1094,1561,1676,2125,2505,2258
- Treasury Stock,0,0,0,0,0,100,100,100,206,595
+ Retained Earnings,-475,-498,-555,-621,-672,-799,-696,-202,-47,480
+ Other Equity,0,0,0,-1,-3,2,2,3,1,-12
Equity Before Minority Interest,84,140,221,284,419,663,883,1827,2252,2132
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,84,140,221,284,419,663,883,1827,2252,2132
Total Liabilities & Equity,123,185,292,403,904,1916,2395,4291,4864,5392
Shares Outstanding,290,309,327,338,348,360,366,384,388,386
Capital Leases - Total,0,0,0,7,7,7,86,172,119,115
Net Debt,-36,-67,-84,-94,-114,-127,614,850,650,1328
Net Debt to Equity,-43.28,-47.93,-37.88,-33.30,-27.16,-19.10,69.51,46.52,28.87,62.29
Tangible Common Equity Ratio,67,75,75,70,46,34,36,42,46,37
Current Ratio,2.90,3.59,3.46,2.73,5.36,7.64,5.47,5.58,5.11,1.99
Cash Conversion Cycle,77.94,53.33,52.70,36.23,7.68,12.64,3.23,67.18,60.07,-80.72
Number of Employees,765,1061,1509,2300,2990,3900,5200,6400,7000,7600
