,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,160,259,402,573,719,1032,1476,1927,2449,2910
+ Sales & Services Revenue,160,259,402,573,719,1032,1476,1927,2449,2910
- Cost of Revenue,60,83,124,195,226,368,545,647,768,1027
+ Cost of Goods & Services,60,83,124,195,226,368,545,647,768,1027
Gross Profit,100,176,278,378,492,664,932,1280,1681,1883
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,129,198,336,442,535,850,789,981,1415,1492
"+ Selling, General & Admin",84,128,198,286,349,433,516,621,811,1000
+ Research & Development,45,69,138,156,185,417,274,360,604,484
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,8
Operating Income (Loss),-29,-21,-57,-64,-42,-186,142,300,266,391
- Non-Operating (Income) Loss,1,1,0,1,6,-60,38,75,92,0
"+ Interest Expense, Net",1,1,0,0,10,20,34,69,102,1
+ Interest Expense,1,1,0,1,13,23,60,85,102,19
- Interest Income,0,0,0,0,3,2,26,16,0,18
+ Other Non-Op (Income) Loss,0,0,0,1,-3,-80,4,6,-10,0
Pretax Income,-30,-22,-57,-65,-49,-126,104,225,174,391
- Income Tax Expense (Benefit),0,0,0,1,2,1,3,-269,19,50
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,-30,-22,-58,-66,-50,-127,101,494,155,341
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,-30,-22,-58,-66,-50,-127,101,494,155,341
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",-30,-22,-58,-66,-50,-127,101,494,155,341
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",-30,-22,-58,-66,-50,-127,101,494,155,341
Basic Weighted Avg Shares,284,301,319,334,345,353,364,378,387,389
"Basic EPS, GAAP",-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.28,1.31,0.40,0.88
Basic EPS from Cont Ops,-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.28,1.31,0.40,0.88
Diluted Weighted Avg Shares,284,301,319,334,345,353,369,390,429,428
"Diluted EPS, GAAP",-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.27,1.27,0.36,0.80
Diluted EPS from Cont Ops,-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.27,1.27,0.36,0.80
EBITDA,-22,-13,-46,-49,-26,-157,191,367,368,547
EBITDA Margin (%),-13.69,-5.05,-11.52,-8.53,-3.67,-15.24,12.94,19.03,15.02,18.80
EBITA,-29,-21,-57,-64,-42,-186,142,300,266,540
EBIT,-29,-21,-57,-64,-42,-186,142,300,266,391
Gross Margin (%),62.56,68.02,69.25,66.00,68.49,64.36,63.11,66.44,68.63,64.72
Operating Margin (%),-18.06,-8.29,-14.20,-11.15,-5.92,-18.06,9.64,15.54,10.86,13.44
Profit Margin (%),-18.62,-8.64,-14.33,-11.44,-6.99,-12.32,6.85,25.62,6.32,11.73
Sales per Employee,209150,244298,266402,249261,240301,264513,283846,301047,349786,382868
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,7,8,11,15,16,29,49,67,102,8
