,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,0,0,1238,1215,914,1336,1429,1871
ST Debt,0,0,0,0,0,300,0,69,0,305
LT Debt,0,0,0,0,1238,916,914,1267,1429,1567
Total Debt/EBITDA,0,0,0,0,1.91,1.46,1.20,1.54,1.44,1.65
Net Debt/EBITDA,-0.69,-0.42,-0.28,-0.28,1.68,1.13,0.84,1.11,0.97,1.15
Total Debt/EBIT,0,0,0,0,2.71,1.93,1.56,1.89,1.74,1.93
Net Debt/EBIT,-0.77,-0.47,-0.32,-0.33,2.39,1.49,1.09,1.35,1.17,1.35
EBITDA to Interest Expense,0,0,8518.21,59.62,15.73,21.82,21.23,23.03,20.86,20.16
EBITDA-CapEx/Interest Expense,0,0,7604.26,51.90,14.82,20.87,20.26,21.77,19.79,19.10
EBIT to Interest Expense,0,0,7440.19,51.89,11.07,16.48,16.31,18.81,17.33,17.21
Interest Expense,0,0,0,6,41,38,36,38,47,56
Common Equity/Total Assets,79.31,123.19,157.11,149.15,18.89,24.23,29.60,27.80,31.50,31.04
Long-Term Debt/Equity (%),0,0,0,0,39.80,28.25,27.25,37.84,39.63,45.21
Long-Term Debt/Capital (%),0,0,0,0,55.45,36.55,37.65,40.26,39.96,38.74
Long-Term Debt/Total Assets (%),0,0,0,0,23.51,17.21,17.88,19.45,20.96,22.38
Total Debt/Equity (%),0,0,0,0,39.80,37.50,27.25,39.89,39.63,54.00
Total Debt/Capital (%),0,0,0,0,55.45,48.52,37.65,42.45,39.96,46.28
Total Debt/Total Assets (%),0,0,0,0,23.51,22.84,17.88,20.50,20.96,26.74
Net Debt to Equity,-77.80,-59.15,-39.38,-30.60,35.18,29.01,19.02,28.62,26.56,37.78
Net Debt/Capital (%),-171.76,-45.52,-20.36,-15.84,52.39,42.17,29.03,33.03,29.61,36.26
EBITDA,320,354,366,343,650,834,762,866,989,1137
EBITDA-CapEx,292,304,327,298,612,797,727,819,938,1077
Operating Income (Loss),286,314,320,298,457,630,586,707,822,970
