,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.06,2.06,1.38,1.14,0.57,0.52,1.07,0.26,0.32,0.35
Current Ratio,2.87,3.40,2.76,2.80,1.31,1.15,2.16,1.19,1.31,1.05
Quick Ratio,2.81,3.32,2.68,2.71,1.27,1.12,2.10,0.55,0.64,0.64
CFO/Avg Current Liab,2.81,2.93,3.36,2.88,1.79,1.15,1.44,1.83,0.48,0.49
Common Equity/Total Assets,79.31,123.19,157.11,149.15,18.89,24.23,29.60,27.80,31.50,31.04
Long-Term Debt/Equity (%),0,0,0,0,39.80,28.25,27.25,37.84,39.63,45.21
Long-Term Debt/Capital (%),0,0,0,0,55.45,36.55,37.65,40.26,39.96,38.74
Long-Term Debt/Total Assets (%),0,0,0,0,23.51,17.21,17.88,19.45,20.96,22.38
Total Debt/Equity (%),0,0,0,0,39.80,37.50,27.25,39.89,39.63,54.00
Total Debt/Capital (%),0,0,0,0,55.45,48.52,37.65,42.45,39.96,46.28
Total Debt/Total Assets (%),0,0,0,0,23.51,22.84,17.88,20.50,20.96,26.74
CFO/Total Liabilities,142.85,196.26,196.00,144.18,17.37,25.71,35.99,46.05,18.59,18.43
CFO/CapEx,7.83,5.24,6.24,5.17,9.98,14.73,18.03,30.78,11.70,10.89
Altman's Z-Score,5.68,7.68,7.14,6.35,11.92,7.43,8.24,4.54,4.55,6.91
