,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,0,0,14046,0,0,0,0,13294
- Cash & Cash Equivalents,221,148,102,97,144,275,229,245,342,433
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,0,0,0,1238,1215,914,1336,1429,1871
Enterprise Value,-221,-148,-102,-97,15094,905,614,998,1050,14641
Total Capital,350,473,605,712,2232,2505,2428,3147,3575,4044
Total Debt/Capital (%),0,0,0,0,55.45,48.52,37.65,42.45,39.96,46.28
Total Debt / EV,0,0,0,0,0.08,1.34,1.49,1.34,1.36,0.13
EV/Sales,0,0,0,0,6.77,0.33,0.25,0.29,0.30,3.70
EV/EBITDA,0,0,0,0,23.24,1.09,0.81,1.15,1.06,12.87
EV/EBIT,0,0,0,0,33.01,1.44,1.05,1.41,1.28,15.09
EV/Cash Flow to Firm,0,0,0,0,35.61,1.61,0.93,0.67,1.67,21.48
EV/Free Cash Flow to Firm,0,0,0,0,32.71,1.51,0.88,0.65,1.54,19.74
Diluted Market Cap,0,0,0,0,13393,0,0,0,0,13388
Diluted Enterprise Value,-221,-148,-102,-97,14488,940,685,1091,1087,14826
EV per Share,0,0,0,0,133.88,8.11,5.55,9.30,9.84,138.18
TTM Sales,572,617,635,645,2229,2769,2496,3427,3495,3959
TTM EBITDA,320,354,366,343,650,834,762,866,989,1137
TTM Operating Income,286,314,320,298,457,630,586,707,822,970
TTM Cash Flow to Firm,224,263,245,233,424,563,659,1485,630,682
TTM Free Cash Flow to Firm,253,313,285,277,461,599,694,1533,681,742
