,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,22.56,33.88,18.06,29.50,21.14,17.45,22.66,101.00,14.50,13.11
Price/Earnings Average,19.04,30.42,18.73,27.25,19.84,20.52,21.55,78.75,12.94,14.28
Price/Earnings High,22.59,34.17,21.28,31.00,22.20,24.50,24.38,108.15,14.93,17.63
Price/Earnings Low,16.13,28.15,17.42,22.47,18.12,16.25,18.03,49.82,10.49,11.68
Price/Book Value,13.97,17.70,14.31,20.37,17.45,10.33,10.95,20.56,11.49,7.00
Price/Book Value Average,11.79,15.89,14.85,18.81,16.38,12.15,10.41,16.03,10.25,7.62
Price/Book Value High,13.99,17.85,16.86,21.40,18.32,14.51,11.78,22.02,11.83,9.41
Price/Book Value Low,9.99,14.71,13.80,15.51,14.95,9.62,8.71,10.14,8.31,6.23
Price/Tangible Book Value,27.49,-116.25,-34.73,-19.57,-21.30,-29.06,-37.00,-29.40,22.99,11.68
Price/Tangible Book Value Average,23.21,-104.38,-36.03,-18.08,-19.99,-34.18,-35.19,-22.93,20.52,12.71
Price/Tangible Book Value High,27.53,-117.25,-40.92,-20.56,-22.37,-40.80,-39.82,-31.49,23.67,15.70
Price/Tangible Book Value Low,19.65,-96.61,-33.49,-14.91,-18.25,-27.06,-29.44,-14.50,16.64,10.40
Price/Sales,1.78,1.76,1.50,1.66,1.58,1.16,1.36,1.70,1.92,1.51
Price/Sales Average,1.50,1.58,1.55,1.53,1.48,1.37,1.29,1.33,1.71,1.64
Price/Sales High,1.78,1.78,1.77,1.75,1.65,1.63,1.46,1.82,1.98,2.03
Price/Sales Low,1.27,1.47,1.45,1.27,1.35,1.08,1.08,0.84,1.39,1.34
Price/Cash Flow,13.50,17.94,11.77,15.64,70.17,6.58,11.65,13.78,12.46,10.74
Price/Cash Flow Average,11.40,16.11,12.21,14.44,65.87,7.74,11.08,10.74,11.12,11.69
Price/Cash Flow High,13.52,18.09,13.87,16.43,73.71,9.23,12.53,14.76,12.83,14.43
Price/Cash Flow Low,9.65,14.91,11.36,11.91,60.14,6.12,9.27,6.80,9.01,9.56
Price/Free Cash Flow,10.62,12.87,8.97,10.77,15.55,4.42,6.74,9.12,9.78,8.06
Price/Free Cash Flow Average,8.96,11.55,9.30,9.95,14.59,5.20,6.41,7.11,8.73,8.77
Price/Free Cash Flow High,10.63,12.98,10.57,11.32,16.33,6.21,7.25,9.77,10.07,10.84
Price/Free Cash Flow Low,7.59,10.69,8.65,8.20,13.32,4.12,5.36,4.50,7.08,7.18
EV/Sales,1.85,1.87,1.64,1.82,1.86,1.40,1.62,1.95,2.07,1.65
EV/Sales Average,1.59,1.71,1.73,1.72,1.78,1.61,1.56,1.58,1.86,1.80
EV/Sales High,1.86,1.90,1.94,1.92,1.95,1.88,1.73,2.08,2.13,2.18
EV/Sales Low,1.36,1.59,1.62,1.45,1.65,1.33,1.35,1.10,1.54,1.50
EV/EBITDA,11.51,15.82,9.81,14.44,12.50,10.89,11.80,15.71,12.75,0
EV/EBITDA Average,9.88,14.46,10.34,13.59,11.93,12.56,11.37,12.74,11.50,-2.54
EV/EBITDA High,11.60,16.09,11.59,15.24,13.10,14.60,12.60,16.72,13.12,-3.08
EV/EBITDA Low,8.48,13.47,9.70,11.50,11.08,10.36,9.84,8.82,9.51,-2.13
EV/EBIT,14.57,21.94,12.47,20.32,16.28,14.31,15.37,21.14,15.69,0
EV/EBIT Average,12.51,20.06,13.15,19.12,15.55,16.51,14.81,17.14,14.15,-2.43
EV/EBIT High,14.67,22.32,14.73,21.44,17.07,19.19,16.41,22.49,16.15,-2.95
EV/EBIT Low,10.73,18.69,12.34,16.18,14.44,13.62,12.82,11.87,11.70,-2.04
Last Price,104.92,112.14,97.09,114.64,119.15,96.53,116.44,166.23,213.90,173.84
High Price,105.09,113.10,114.40,120.44,125.16,135.53,125.31,178.01,220.24,233.72
Low Price,75.02,93.19,93.64,87.30,102.12,89.89,92.65,82.00,154.76,154.87
Enterprise Value,102482,109008,95651,111081,122600,100540,119840,165172,200980,165237
Enterprise Value Average,87977,99638,100862,104554,117079,115949,115468,133923,181288,180480
Enterprise Value High,103219,110868,112983,117208,128511,134812,127945,175763,206832,218655
Enterprise Value Low,75464,92850,94590,88431,108720,95653,99955,92753,149884,150938
