,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.79,8.85,8.46,8.21,8.00,8.11,8.01,8.34,8.35,7.99
Days Sales Outstanding,41.52,41.25,43.14,44.43,45.63,45.03,45.59,43.78,43.69,45.70
Inventory Turnover,71.75,85.80,95.18,170.58,156.42,157.18,142.27,135.83,126.37,108.65
Days Inventory Outstanding,5.09,4.25,3.83,2.14,2.33,2.32,2.57,2.69,2.89,3.36
Accounts Payable Turnover,12.01,12.23,11.61,19.71,16.89,14.32,12.36,12.81,12.10,11.63
Accounts Payable Turnover Days,30.38,29.85,31.45,18.52,21.60,25.49,29.53,28.49,30.16,31.39
Cash Conversion Cycle,16.22,15.66,15.52,28.05,26.35,21.86,18.62,17.97,16.42,17.67
Inventory to Cash Days,36.43,37.00,39.30,42.29,43.29,42.71,43.03,41.09,40.80,42.34
Inventories,403,344,308,342,404,421,511,620,717,889
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,403,344,308,342,404,421,511,620,717,889
