,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,10872,10787,14334,16075,24289,22736,25776,27754,25528,23521
ST Debt,48,923,3018,3681,4011,2805,3958,3183,2711,2962
LT Debt,10824,9864,11316,12394,20278,19931,21818,24571,22817,20559
Total Debt/EBITDA,1.22,1.57,1.47,2.09,2.48,2.46,2.54,2.64,1.62,-0.33
Net Debt/EBITDA,0.64,1.16,1.14,1.63,2.13,1.99,1.95,1.78,0.74,-0.20
Total Debt/EBIT,1.55,2.17,1.87,2.94,3.23,3.24,3.31,3.55,1.99,-0.32
Net Debt/EBIT,0.82,1.61,1.45,2.30,2.78,2.62,2.54,2.40,0.91,-0.19
EBITDA to Interest Expense,23.42,19.52,28.60,20.19,21.66,15.26,15.56,15.00,22.71,-100.80
EBITDA-CapEx/Interest Expense,17.99,12.93,21.62,12.40,10.12,4.87,5.79,7.28,16.67,-107.57
EBIT to Interest Expense,18.51,14.07,22.49,14.35,16.62,11.61,11.94,11.15,18.46,-105.33
Interest Expense,380,353,341,381,453,605,653,701,694,704
Common Equity/Total Assets,19.15,16.17,15.69,12.10,12.92,16.16,15.75,11.18,23.32,30.00
Long-Term Debt/Equity (%),166.83,457.09,454.28,2889.04,1968.74,656.27,664.58,3263.08,159.91,103.82
Long-Term Debt/Capital (%),60.74,59.64,55.57,59.06,67.18,64.78,62.51,70.70,54.68,45.82
Long-Term Debt/Total Assets (%),29.89,27.81,29.54,30.68,44.66,40.19,37.71,39.32,32.88,28.91
Total Debt/Equity (%),167.57,499.86,575.43,3747.09,2358.16,748.63,785.14,3685.79,178.91,118.77
Total Debt/Capital (%),61.01,65.22,70.39,76.60,80.46,73.90,73.84,79.86,61.17,52.42
Total Debt/Total Assets (%),30.02,30.41,37.41,39.79,53.50,45.85,44.55,44.41,36.78,33.07
Net Debt to Equity,88.38,370.30,446.77,2926.11,2030.87,604.91,603.69,2489.24,81.72,71.00
Net Debt/Capital (%),43.59,56.09,63.11,71.69,77.86,69.21,66.80,64.98,37.04,35.80
EBITDA,8901,6891,9752,7691,9811,9231,10158,10512,15763,-70962
EBITDA-CapEx,6836,4563,7373,4726,4584,2948,3778,5100,11569,-75731
Operating Income (Loss),7034,4968,7668,5467,7529,7024,7798,7814,12810,-74150
