,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,12184,13017,12536,14003,21732,20238,23521,31240,47562,40937
- Cash & Cash Equivalents,2675,3028,2003,2289,2678,2247,1382,1441,1484,1053
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,3,3,3,3,4,4,0,0,0,0
+ Total Debt,2699,2762,1655,1912,2011,1799,2407,2359,2729,2769
Enterprise Value,12211,12754,12191,13629,21069,19794,24546,32158,48716,42653
Total Capital,8781,9230,7245,8008,1892,1470,2392,2443,3080,3096
Total Debt/Capital (%),30.74,29.92,22.84,23.88,106.29,122.38,100.63,96.56,88.60,89.44
Total Debt / EV,0.22,0.22,0.14,0.14,0.10,0.09,0.10,0.07,0.06,0.06
EV/Sales,1.80,1.83,3.02,3.24,4.71,4.03,4.75,6.02,7.71,6.23
EV/EBITDA,9.23,10.51,15.73,15.83,20.01,17.39,20.82,27.87,29.21,22.04
EV/EBIT,12.84,15.35,23.36,22.16,25.05,21.33,26.09,38.01,36.17,26.36
EV/Cash Flow to Firm,9.83,15.94,22.13,15.96,22.03,17.80,22.17,32.56,31.29,30.86
EV/Free Cash Flow to Firm,8.50,12.67,18.79,13.73,18.61,15.36,19.43,29.06,27.90,25.49
Diluted Market Cap,12623,13133,12650,14219,22002,20683,24206,31852,48349,41631
Diluted Enterprise Value,12650,12870,12305,13845,21339,20239,25231,32770,49594,43347
EV per Share,36.67,38.07,36.72,42.07,65.43,62.24,79.44,105.09,161.31,144.59
TTM Sales,6782,6981,4038,4202,4472,4914,5163,5339,6319,6848
TTM EBITDA,1323,1214,775,861,1053,1138,1179,1154,1668,1935
TTM Operating Income,951,831,522,615,841,928,941,846,1347,1618
TTM Cash Flow to Firm,1242,800,551,854,956,1112,1107,988,1557,1382
TTM Free Cash Flow to Firm,1437,1007,649,993,1132,1289,1263,1107,1746,1673
