,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,333,335,332,324,322,318,309,306,302,295
Diluted Weighted Avg Shares,345,338,335,329,326,325,318,312,307,300
Basic Weighted Avg Shares,341,333,333,326,322,321,314,309,304,299
Revenue per Share,19.89,20.96,12.13,12.89,13.89,15.31,16.44,17.28,20.79,22.90
EBITDA per Share,3.88,3.65,2.33,2.64,3.27,3.55,3.75,3.73,5.49,6.47
Operating Income per Share,2.79,2.50,1.57,1.89,2.61,2.89,3.00,2.74,4.43,5.41
"Basic EPS, GAAP",2.12,1.49,1.20,1.41,2.12,0.98,3.41,2.33,3.98,4.19
Basic EPS from Cont Ops,2.12,1.49,1.31,1.41,2.12,0.98,3.41,2.33,3.98,4.19
"Diluted EPS, GAAP",2.10,1.47,1.19,1.40,2.10,0.97,3.37,2.30,3.94,4.18
Diluted EPS from Cont Ops,2.10,1.47,1.30,1.40,2.10,0.97,3.37,2.30,3.94,4.18
Dividend per Share,0.46,0.53,0.40,0.46,0.53,0.60,0.66,0.72,0.78,0.84
Cash Flow per Share,3.38,2.14,1.47,2.43,2.76,3.39,3.25,2.98,4.88,4.39
Free Cash Flow per Basic Share,2.81,1.52,1.18,2.01,2.21,2.83,2.75,2.60,4.26,3.41
Cash & Equivalents per Share,8.03,9.04,6.03,7.06,8.32,7.07,4.47,4.71,5.22,3.57
Book Value per Share,18.26,19.30,16.83,18.81,-0.38,-1.05,-0.05,0.27,1.16,1.11
Tangible Book Value per Share,3.98,5.14,4.06,4.07,5.78,3.48,0.16,1.44,1.43,1.75
