,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.23,26.03,31.59,30.63,31.77,64.65,22.32,43.87,39.57,33.09
Price/Earnings Average,14.89,26.95,33.29,30.11,26.16,68.25,21.43,37.41,34.55,32.02
Price/Earnings High,18.01,29.34,36.47,34.46,32.26,76.19,24.12,46.25,45.12,39.50
Price/Earnings Low,11.94,23.87,27.71,24.20,20.21,61.38,18.18,26.27,25.95,26.83
Price/Book Value,2.00,2.01,2.24,2.30,-176.68,-60.77,-1568.07,371.90,135.50,125.19
Price/Book Value Average,1.73,2.08,2.36,2.26,-145.45,-64.16,-1505.80,317.07,118.32,121.15
Price/Book Value High,2.10,2.27,2.59,2.59,-179.38,-71.62,-1694.76,392.04,154.50,149.47
Price/Book Value Low,1.39,1.85,1.97,1.82,-112.36,-57.70,-1277.20,222.69,88.87,101.51
Price/Tangible Book Value,9.19,7.56,9.31,10.62,11.67,18.28,490.02,71.00,109.84,79.34
Price/Tangible Book Value Average,7.94,7.83,9.81,10.44,9.61,19.30,470.56,60.53,95.91,76.78
Price/Tangible Book Value High,9.61,8.52,10.74,11.95,11.85,21.54,529.61,74.84,125.24,94.72
Price/Tangible Book Value Low,6.37,6.93,8.16,8.39,7.42,17.36,399.13,42.51,72.04,64.33
Price/Sales,1.84,1.85,3.11,3.35,4.86,4.16,4.63,5.91,7.58,6.06
Price/Sales Average,1.59,1.92,3.28,3.30,4.00,4.39,4.45,5.04,6.62,5.86
Price/Sales High,1.92,2.09,3.59,3.77,4.93,4.90,5.00,6.23,8.64,7.23
Price/Sales Low,1.27,1.70,2.73,2.65,3.09,3.95,3.77,3.54,4.97,4.91
Price/Cash Flow,10.83,18.15,25.61,17.77,24.45,18.79,23.41,34.25,32.24,31.63
Price/Cash Flow Average,9.36,18.78,26.99,17.47,20.12,19.84,22.48,29.20,28.15,30.61
Price/Cash Flow High,11.32,20.45,29.56,19.99,24.82,22.15,25.30,36.11,36.76,37.76
Price/Cash Flow Low,7.51,16.64,22.46,14.04,15.55,17.84,19.07,20.51,21.14,25.64
Price/Free Cash Flow,9.37,14.28,21.48,15.26,20.66,16.36,20.57,30.63,28.88,25.97
Price/Free Cash Flow Average,8.10,14.78,22.63,15.00,17.01,17.28,19.75,26.11,25.22,25.13
Price/Free Cash Flow High,9.80,16.09,24.79,17.17,20.97,19.28,22.23,32.29,32.93,31.01
Price/Free Cash Flow Low,6.49,13.09,18.84,12.06,13.14,15.54,16.75,18.34,18.94,21.06
EV/Sales,1.80,1.83,3.02,3.24,4.71,4.03,4.75,6.02,7.71,6.23
EV/Sales Average,1.56,1.89,3.19,3.19,3.85,4.26,4.57,5.16,6.77,6.04
EV/Sales High,1.88,2.06,3.50,3.66,4.79,4.76,5.12,6.34,8.78,7.39
EV/Sales Low,1.25,1.67,2.64,2.54,2.94,3.82,3.91,3.68,5.13,5.10
EV/EBITDA,9.23,10.51,15.73,15.83,20.01,17.39,20.82,27.87,29.21,22.04
EV/EBITDA Average,7.98,10.88,16.60,15.56,16.36,18.38,20.03,23.87,25.64,21.36
EV/EBITDA High,9.65,11.87,18.23,17.87,20.32,20.57,22.43,29.33,33.26,26.15
EV/EBITDA Low,6.40,9.61,13.74,12.42,12.50,16.49,17.12,17.01,19.45,18.04
EV/EBIT,12.84,15.35,23.36,22.16,25.05,21.33,26.09,38.01,36.17,26.36
EV/EBIT Average,11.10,15.90,24.65,21.78,20.48,22.55,25.09,32.57,31.76,25.55
EV/EBIT High,13.42,17.34,27.06,25.01,25.45,25.22,28.10,40.01,41.18,31.27
EV/EBIT Low,8.91,14.04,20.40,17.38,15.64,20.23,21.45,23.20,24.08,21.58
Last Price,36.59,38.86,37.76,43.22,67.49,63.64,76.12,102.09,157.49,138.77
High Price,38.25,43.79,43.59,48.63,68.52,75.00,82.27,107.62,179.57,165.68
Low Price,25.36,35.62,33.12,34.15,42.92,60.42,62.00,61.13,103.29,112.52
Enterprise Value,12211,12754,12191,13629,21069,19794,24546,32158,48716,42653
Enterprise Value Average,10555,13210,12865,13394,17227,20922,23612,27552,42775,41333
Enterprise Value High,12763,14407,14127,15382,21400,23406,26446,33850,55475,50592
Enterprise Value Low,8471,11670,10651,10691,13157,18770,20183,19624,32439,34909
