,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),12.49,7.92,6.60,7.88,0,0,0,0,556.32,369.91
Return on Assets (%),6.82,4.63,4.36,6.02,8.42,3.72,11.90,7.54,11.90,11.82
Return on Capital (%),9.78,6.48,5.56,6.83,15.18,20.29,0,32.50,46.43,42.88
Return on Invested Capital (%),10.32,7.97,6.83,8.69,11.02,4.69,0,10.04,15.61,16.68
Gross Margin (%),52.12,51.47,50.54,52.28,53.87,54.68,54.33,53.14,53.92,54.35
EBITDA Margin (%),19.51,17.39,19.19,20.49,23.55,23.16,22.84,21.61,26.40,28.26
Operating Margin (%),14.02,11.90,12.93,14.64,18.81,18.88,18.23,15.85,21.32,23.63
Incremental Operating Margin (%),221.05,-60.30,10.50,56.71,83.70,19.68,5.22,-53.98,51.12,51.23
Pretax Margin (%),12.67,9.25,11.89,12.95,17.96,19.25,17.80,15.77,21.52,21.96
Profit Margin (%),10.68,7.12,9.86,10.95,15.30,6.43,20.74,13.47,19.15,18.31
Net Income to Common Margin (%),10.68,7.12,9.86,10.95,15.30,6.43,20.74,13.47,19.15,18.31
Effective Tax Rate (%),15.72,23.07,9.38,15.44,14.82,66.60,0,14.61,11.03,16.62
Dvd Payout Ratio (%),21.55,35.41,30.57,32.61,24.85,60.44,19.23,30.88,19.50,19.94
Sustainable Growth Rate (%),9.80,5.12,4.59,5.31,0,0,0,0,447.82,296.17
