,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.44,7.42,5.08,6.83,6.64,6.55,6.05,5.43,5.72,5.31
Days Sales Outstanding,49.03,49.20,71.82,53.42,55.01,55.71,60.30,67.27,63.83,68.68
Inventory Turnover,3.12,3.17,2.48,3.73,3.72,3.67,3.58,3.58,3.76,3.35
Days Inventory Outstanding,116.91,115.17,147.41,97.76,98.02,99.40,101.93,102.05,97.14,109.06
Accounts Payable Turnover,7.39,7.48,3.89,7.45,7.49,7.10,6.91,7.18,7.56,6.50
Accounts Payable Turnover Days,49.40,48.77,93.86,48.98,48.72,51.40,52.79,50.81,48.31,56.16
Cash Conversion Cycle,116.54,115.60,125.36,102.20,104.30,103.71,109.44,118.51,112.66,121.57
Inventory to Cash Days,-67.88,-65.97,-75.59,-44.34,-43.01,-43.70,-41.63,-34.77,-33.31,-40.38
Inventories,1066,1072,541,533,575,638,679,720,830,1038
Raw Materials,514,487,179,194,212,252,263,303,367,483
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,552,585,362,339,363,386,416,417,463,555
Other Inventory,0,0,0,0,0,0,0,0,0,0
