,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,596,588,584,580,582,583,585,585,584,585
Diluted Weighted Avg Shares,604,595,589,585,586,587,587,588,587,587
Basic Weighted Avg Shares,599,591,586,582,581,582,584,585,585,584
Revenue per Share,30.31,32.81,35.58,40.26,46.17,54.87,66.80,72.90,81.57,84.85
EBITDA per Share,0.17,0.16,0.26,0.34,0.41,0.45,0.52,0.57,0.58,0.58
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",1.95,2.17,2.16,1.77,2.74,4.45,6.75,9.71,5.69,1.19
Basic EPS from Cont Ops,1.95,2.17,2.22,1.82,2.75,4.50,6.82,9.75,5.73,1.23
"Diluted EPS, GAAP",1.93,2.15,2.15,1.76,2.72,4.42,6.72,9.66,5.66,1.18
Diluted EPS from Cont Ops,1.93,2.15,2.21,1.81,2.73,4.47,6.78,9.71,5.71,1.23
Dividend per Share,0.29,1.51,0.69,0.89,0.68,1.15,2.86,2.70,6.46,0.45
Cash Flow per Share,3.17,2.92,3.92,4.64,6.47,10.79,10.73,11.81,13.28,11.72
Free Cash Flow per Basic Share,2.94,2.74,3.69,4.28,6.20,10.33,10.10,11.42,12.86,11.22
Cash & Equivalents per Share,24.99,26.89,30.38,34.54,40.12,51.40,60.10,71.95,77.01,85.00
Book Value per Share,6.87,8.03,9.03,9.86,11.37,15.38,19.27,23.82,27.25,27.88
Tangible Book Value per Share,10.39,11.77,10.88,12.20,14.55,16.43,21.38,27.21,29.38,25.79
