,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,16.78,18.31,17.67,17.11,17.09,19.26,20.52,21.75,22.39,21.61
Long-Term Debt/Equity (%),30.07,31.24,37.15,39.56,35.61,40.70,32.23,31.67,26.87,40.20
Long-Term Debt/Capital (%),31.24,31.44,33.94,35.50,25.07,24.11,26.45,27.21,22.98,27.55
Long-Term Debt/Total Assets (%),7.62,8.39,9.08,9.42,8.54,9.46,8.03,8.42,6.89,8.47
Total Debt/Equity (%),30.07,31.24,37.15,39.56,70.82,81.41,35.88,31.67,26.87,40.20
Total Debt/Capital (%),31.24,31.44,33.94,35.50,49.86,48.21,29.44,27.21,22.98,27.55
Total Debt/Total Assets (%),7.62,8.39,9.08,9.42,16.99,18.92,8.94,8.42,6.89,8.47
CFO/Total Liabilities,10.43,9.15,10.18,10.61,12.77,17.58,15.19,14.67,14.67,11.50
CFO/CapEx,13.53,15.96,17.54,12.57,24.13,23.63,17.23,30.90,31.88,23.45
Altman's Z-Score,1.48,1.49,1.45,1.43,1.60,1.54,1.61,1.69,1.66,1.72
