,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),44.96,38.74,33.01,11.76,29.73,20.12,17.14,-96.02,110.82,74.31
Return on Assets (%),7.60,8.58,7.75,2.68,7.34,3.92,2.75,-10.80,11.42,16.56
Return on Capital (%),26.02,21.87,14.19,6.03,0,7.83,6.46,0,24.70,29.05
Return on Invested Capital (%),13.69,14.45,11.45,5.12,0,7.17,5.94,0,4.82,23.55
Gross Margin (%),11.16,12.49,19.63,18.99,17.78,8.24,8.17,0.96,5.51,12.72
EBITDA Margin (%),4.54,5.21,8.51,7.08,7.29,7.73,7.70,0.96,5.60,12.50
Operating Margin (%),3.33,3.85,6.22,3.92,4.46,5.15,4.76,-3.88,2.79,10.69
Incremental Operating Margin (%),-9.86,-18.57,-2.79,22.98,7.46,7.53,3.40,0,12.07,27.17
Pretax Margin (%),3.24,3.92,6.07,2.88,4.47,4.73,3.49,-19.51,2.35,11.53
Profit Margin (%),2.11,2.58,3.96,1.85,4.59,2.88,2.13,-14.21,8.12,8.18
Net Income to Common Margin (%),2.11,2.58,3.96,1.85,4.59,2.88,2.13,-14.21,8.12,8.18
Effective Tax Rate (%),34.29,33.38,34.43,33.42,0,21.06,24.81,0,9.37,21.94
Dvd Payout Ratio (%),22.47,20.26,21.26,57.43,18.51,21.53,36.10,-13.22,38.89,7.30
Sustainable Growth Rate (%),34.86,30.89,26.00,5.00,24.23,15.79,10.95,-108.71,67.72,68.89
