,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.23,0.17,0.18,0.12,0.29,0.13,0.09,0.04,0.61,0.59
Current Ratio,1.30,1.32,1.49,1.46,1.28,1.36,1.25,1.81,1.70,1.76
Quick Ratio,0.80,0.65,0.64,0.63,0.74,0.57,0.58,0.40,1.22,1.26
CFO/Avg Current Liab,0.38,0.34,0.54,0.59,0.75,0.52,0.64,0.15,0.26,0.86
Common Equity/Total Assets,19.42,24.68,22.63,23.00,26.24,15.89,16.23,5.47,15.13,29.09
Long-Term Debt/Equity (%),29.77,58.03,60.45,49.73,56.45,59.89,69.60,98.42,77.11,75.46
Long-Term Debt/Capital (%),36.19,44.68,42.30,48.40,45.95,62.32,62.14,76.81,63.49,48.11
Long-Term Debt/Total Assets (%),11.88,21.70,27.59,23.74,25.12,29.03,30.44,34.93,30.33,29.45
Total Debt/Equity (%),29.97,58.27,60.60,49.86,59.31,61.09,72.65,109.51,80.12,79.54
Total Debt/Capital (%),36.44,44.86,42.40,48.53,48.28,63.58,64.86,85.47,65.97,50.72
Total Debt/Total Assets (%),11.96,21.79,27.66,23.80,26.40,29.61,31.78,38.86,31.51,31.04
CFO/Total Liabilities,19.97,16.31,17.33,17.17,24.28,22.37,17.03,4.40,8.42,29.85
CFO/CapEx,2.82,2.10,2.03,1.38,2.42,1.72,1.76,0.87,2.98,6.76
Altman's Z-Score,5.38,5.08,3.38,2.89,3.07,2.78,2.59,1.37,2.56,4.19
