,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26285,24835,27771,26585,32066,39603,38726,27062,36726,52841
- Cash & Cash Equivalents,2292,1494,1127,887,3011,1687,1527,555,5291,8625
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,412,639,6438,1000,1000,1004,968,968,965,968
+ Total Debt,3396,6637,11925,10572,12946,27524,31317,33095,26904,27909
Enterprise Value,27801,30617,45007,37270,43001,66444,69484,60570,53756,69948
Total Capital,9319,14795,28122,21785,26817,43293,48285,38723,40784,55029
Total Debt/Capital (%),36.44,44.86,42.40,48.53,48.28,63.58,64.86,85.47,65.97,50.72
Total Debt / EV,0.12,0.22,0.26,0.28,0.30,0.41,0.45,0.55,0.50,0.40
EV/Sales,0.28,0.31,0.62,0.59,0.58,0.69,0.56,0.87,0.45,0.39
EV/EBITDA,6.11,6.01,7.34,8.31,7.89,8.90,7.28,90.67,8.00,3.15
EV/EBIT,8.35,8.13,10.04,15.01,12.90,13.36,11.76,0,16.03,3.69
EV/Cash Flow to Firm,7.89,9.41,10.54,8.56,5.87,9.56,6.69,17.06,9.42,4.04
EV/Free Cash Flow to Firm,5.88,6.47,7.18,5.14,4.28,6.31,4.41,9.56,7.50,3.55
Diluted Market Cap,28055,26014,28347,26685,33782,30634,39621,26979,40468,60057
Diluted Enterprise Value,29571,31796,45583,37370,44717,57475,70379,60487,63046,80309
EV per Share,46.80,55.87,84.76,70.59,88.48,97.71,107.06,93.04,92.84,154.07
TTM Sales,100160,97817,72051,63339,74733,96504,124016,69779,119983,177453
TTM EBITDA,4551,5092,6131,4484,5447,7463,9547,668,6717,22185
TTM Operating Income,3331,3766,4485,2483,3333,4973,5909,-2707,3353,18970
TTM Cash Flow to Firm,3523,3254,4270,4356,7320,6950,10379,3550,5704,17294
TTM Free Cash Flow to Firm,4729,4734,6268,7248,10052,10528,15753,6337,7168,19714
