,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,928,1571,1537,1761,2252,2167,2495,2958,3330,4996
"+ Cash, Cash Equivalents & STI",214,481,457,531,598,452,555,836,900,662
+ Cash & Cash Equivalents,203,470,443,516,573,439,542,817,887,650
+ ST Investments,11,11,14,15,25,13,12,18,13,12
+ Accounts & Notes Receiv,396,438,466,581,1034,910,1001,1143,1279,2355
"+ Accounts Receivable, Net",396,438,466,581,1034,910,1001,1143,1279,1474
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,881
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,319,652,614,649,620,805,939,980,1151,1979
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2721,3386,3475,3527,3505,4521,5128,6008,6465,8978
"+ Property, Plant & Equip, Net",75,85,82,76,77,100,162,197,213,218
"+ Property, Plant & Equip",174,195,205,214,234,269,333,388,409,455
- Accumulated Depreciation,99,111,123,139,157,168,171,191,196,237
+ LT Investments & Receivables,0,20,18,23,14,17,27,25,31,22
+ LT Investments,0,20,18,23,14,17,27,25,31,22
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2647,3282,3376,3428,3414,4404,4939,5786,6221,8737
+ Total Intangible Assets,2625,3245,3331,3383,3357,4332,4663,5446,5818,8269
+ Goodwill,2006,2461,2587,2675,2716,3433,3746,4396,4737,6674
+ Other Intangible Assets,619,785,745,708,641,899,917,1050,1082,1595
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,22,37,44,45,57,72,276,340,403,468
Total Assets,3650,4957,5013,5287,5757,6689,7623,8967,9795,13974
+ Payables & Accruals,726,807,831,919,988,1224,1452,1761,2047,3093
+ Accounts Payable,569,625,639,717,759,945,1114,1389,1591,287
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,157,181,192,202,229,279,338,372,456,2806
+ ST Debt,100,46,73,56,120,50,55,70,43,251
+ ST Borrowings,100,46,73,56,120,50,55,70,43,251
+ ST Finance Leases,0,0,0,0,0,0,43,44,43,45
+ Other ST Liabilities,81,417,425,471,889,509,538,524,578,1253
+ Deferred Revenue,81,404,393,393,413,444,480,480,515,412
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,13,32,78,477,65,59,44,63,841
Total Current Liabilities,907,1270,1329,1445,1997,1783,2045,2354,2667,4597
+ LT Debt,380,1153,1080,1018,856,1457,1668,2199,2160,3887
+ LT Borrowings,380,1153,1080,1018,856,1457,1500,2026,1980,3692
+ LT Finance Leases,0,0,0,0,0,0,168,173,180,196
+ Other LT Liabilities,355,421,455,464,321,448,559,659,771,883
+ Accrued Liabilities,292,342,361,382,256,316,328,344,387,584
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,64,79,94,81,65,132,231,315,384,299
Total Noncurrent Liabilities,735,1574,1534,1482,1177,1905,2227,2858,2931,4770
Total Liabilities,1642,2843,2863,2927,3175,3688,4273,5212,5599,9367
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,387,421,441,483,512,645,746,825,880,950
+ Common Stock,15,15,15,15,15,29,30,30,30,30
+ Additional Paid in Capital,372,406,427,468,498,615,716,795,849,920
- Treasury Stock,0,75,239,258,386,478,536,591,674,748
+ Retained Earnings,1621,1768,1947,2135,2457,2834,3141,3521,4001,4553
+ Other Equity,0,0,0,0,0,0,0,0,-9,-148
Equity Before Minority Interest,2007,2114,2150,2360,2583,3001,3350,3754,4197,4607
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,2007,2114,2150,2360,2583,3001,3350,3754,4197,4607
Total Liabilities & Equity,3650,4957,5013,5287,5757,6689,7623,8967,9795,13974
Shares Outstanding,291,287,278,280,276,280,282,283,282,283
Capital Leases - Total,0,0,0,0,0,0,211,216,223,241
Net Debt,277,728,710,558,403,1068,1013,1279,1136,3292
Net Debt to Equity,13.80,34.46,33.01,23.65,15.59,35.59,30.24,34.06,27.06,71.46
Tangible Common Equity Ratio,-60,-66,-70,-54,-32,-56,-44,-48,-41,-64
Current Ratio,1.02,1.24,1.16,1.22,1.13,1.22,1.22,1.26,1.25,1.09
Cash Conversion Cycle,-70.81,-178.17,-174.65,-159.12,-112.22,-114.41,-140.97,-167.91,-187.20,-47.98
Number of Employees,6992,7591,7807,8297,8491,9590,10083,11136,12023,15201
