,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,67.96,-4.97,64.50,81.04,22.79,8.35,16.13,20.07
Return on Assets (%),7.12,14.63,12.43,-1.07,16.19,35.92,13.68,5.24,10.42,13.88
Return on Capital (%),29.89,39.18,26.72,0,29.45,55.23,18.87,7.25,13.85,17.48
Return on Invested Capital (%),2.57,17.34,14.45,0,21.45,42.95,16.39,6.09,12.94,16.17
Gross Margin (%),20.36,33.24,32.21,20.20,41.51,58.87,45.72,30.57,37.62,45.18
EBITDA Margin (%),23.84,31.97,34.99,25.93,47.96,65.00,54.69,40.37,46.87,54.83
Operating Margin (%),3.96,19.12,18.52,1.90,28.96,49.34,31.51,14.01,24.44,31.70
Incremental Operating Margin (%),116.45,38.00,77.71,72.84,71.32,90.46,109.06,221.87,60.10,97.58
Pretax Margin (%),14.16,16.71,16.11,-2.27,25.57,47.08,30.11,13.92,22.44,31.12
Profit Margin (%),13.12,18.61,17.90,-2.23,25.04,46.51,26.97,12.54,21.16,28.24
Net Income to Common Margin (%),13.12,18.61,17.90,-2.23,25.04,46.51,26.97,12.54,21.16,28.24
Effective Tax Rate (%),0.62,4.68,6.02,0,2.19,1.17,9.83,9.39,6.34,9.28
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,5.31
Sustainable Growth Rate (%),0,0,67.96,-4.97,64.50,81.04,22.79,8.35,16.13,19.00
