,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1044,1073,1084,1040,1112,1161,1106,1113,1119,1094
Diluted Weighted Avg Shares,1057,1198,1170,1036,1154,1229,1143,1131,1141,1122
Basic Weighted Avg Shares,1022,1060,1070,1036,1089,1152,1114,1110,1120,1112
Revenue per Share,8.88,15.43,15.13,11.97,18.66,26.38,21.01,19.31,24.74,27.66
EBITDA per Share,2.12,4.93,5.29,3.10,8.95,17.15,11.49,7.80,11.59,15.17
Operating Income per Share,0.35,2.95,2.80,0.23,5.40,13.02,6.62,2.71,6.05,8.77
"Basic EPS, GAAP",1.16,2.87,2.71,-0.27,4.67,12.27,5.67,2.42,5.23,7.81
Basic EPS from Cont Ops,1.17,2.90,2.71,-0.27,4.67,12.27,5.71,2.44,5.23,7.81
"Diluted EPS, GAAP",1.13,2.54,2.48,-0.27,4.41,11.50,5.52,2.38,5.14,7.74
Diluted EPS from Cont Ops,1.13,2.57,2.48,-0.27,4.41,11.50,5.56,2.40,5.14,7.74
Dividend per Share,0,0,0,0,0,0,0,0,0,0.41
Cash Flow per Share,1.77,5.38,4.87,3.06,7.49,15.10,11.84,7.48,11.13,13.65
Free Cash Flow per Basic Share,0.55,2.87,1.11,-2.56,3.14,7.40,3.06,0.07,2.18,2.80
Cash & Equivalents per Share,2.97,4.23,3.25,4.23,4.88,5.86,7.19,7.32,7.71,8.53
Book Value per Share,-0.10,2.64,5.25,5.20,9.33,21.11,27.92,30.10,35.01,43.32
Tangible Book Value per Share,9.21,10.35,11.80,11.88,16.06,27.22,31.83,33.63,37.85,44.11
