,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5075,4806,4192,4492,4488,5880,6027,4961,5746,6685
+ Sales & Services Revenue,5075,4806,4192,4492,4488,5880,6027,4961,5746,6685
- Cost of Revenue,1377,1509,1283,1441,1407,2026,1973,1722,1664,2034
+ Cost of Goods & Services,1377,1509,1283,1441,1407,2026,1973,1722,1664,2034
Gross Profit,3698,3297,2909,3051,3081,3854,4054,3239,4082,4650
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2174,2177,2291,2398,2294,3183,3240,3790,3114,3475
"+ Selling, General & Admin",2174,2177,2291,2398,2294,3183,3240,3790,3114,3475
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1525,1120,618,654,787,671,814,-551,968,1176
- Non-Operating (Income) Loss,4,-2,6,27,28,74,48,73,71,129
"+ Interest Expense, Net",-2,-2,-6,-27,-28,-74,-48,60,71,59
+ Interest Expense,0,0,-6,-27,-28,-74,-48,60,71,59
- Interest Income,2,2,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,6,0,13,54,57,148,96,13,-1,70
Pretax Income,1521,1122,612,627,759,597,766,-624,897,1047
- Income Tax Expense (Benefit),486,341,209,166,168,199,123,28,63,191
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1034,781,402,461,591,398,643,-652,834,856
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1034,781,402,461,591,398,643,-652,834,856
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1034,781,402,461,591,398,643,-652,834,856
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1034,781,402,461,591,398,643,-652,834,856
Basic Weighted Avg Shares,282,278,276,278,281,285,289,279,278,264
"Basic EPS, GAAP",3.66,2.81,1.46,1.66,2.11,1.39,2.22,-2.34,3.00,3.24
Basic EPS from Cont Ops,3.66,2.81,1.46,1.66,2.11,1.39,2.22,-2.34,3.00,3.24
Diluted Weighted Avg Shares,286,280,277,279,283,289,291,279,283,270
"Diluted EPS, GAAP",3.61,2.79,1.45,1.65,2.09,1.38,2.21,-2.34,2.95,3.17
Diluted EPS from Cont Ops,3.61,2.79,1.45,1.65,2.09,1.38,2.21,-2.34,2.95,3.17
EBITDA,1688,1309,810,864,1000,931,1082,-302,1187,1371
EBITDA Margin (%),33.25,27.24,19.32,19.24,22.28,15.84,17.96,-6.10,20.65,20.51
EBITA,1525,1120,618,654,787,671,814,-551,968,1176
EBIT,1525,1120,618,654,787,671,814,-551,968,1176
Gross Margin (%),72.86,68.60,69.39,67.93,68.65,65.54,67.26,65.29,71.04,69.57
Operating Margin (%),30.04,23.30,14.74,14.55,17.54,11.41,13.51,-11.10,16.85,17.59
Profit Margin (%),20.38,16.26,9.60,10.25,13.17,6.76,10.68,-13.14,14.52,12.81
Sales per Employee,295081,279432,265291,297470,311688,282692,287005,286786,350384,369309
Dividend per Share,1.20,1.36,1.35,1.35,1.35,1.35,1.35,1.37,0,1.00
Depreciation Expense,163,189,192,211,213,260,268,248,219,195
