,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),33.03,17.54,17.49,15.93,23.53,15.02,9.77,5.96,10.30,9.05
Return on Assets (%),9.93,5.38,5.35,5.57,9.37,6.75,4.74,2.98,5.42,5.25
Return on Capital (%),15.79,8.65,8.52,8.67,0,9.33,6.80,4.79,7.29,6.70
Return on Invested Capital (%),16.81,9.77,10.64,10.51,0,10.38,9.20,8.49,10.12,8.65
Gross Margin (%),29.69,23.31,26.74,26.25,25.79,24.42,24.09,23.31,23.86,20.20
EBITDA Margin (%),25.36,17.73,22.16,22.52,22.41,20.95,20.71,19.70,18.99,15.35
Operating Margin (%),20.73,13.01,16.24,16.09,16.26,15.00,14.12,12.92,13.85,10.84
Incremental Operating Margin (%),81.57,-394.92,271.07,18.44,19.22,-4.98,24.37,26.75,17.77,-292.31
Pretax Margin (%),17.96,10.39,11.70,11.88,13.63,12.91,9.73,6.26,10.33,9.23
Profit Margin (%),12.46,7.88,8.79,9.61,15.44,10.64,8.19,5.64,8.18,7.50
Net Income to Common Margin (%),12.46,7.88,8.79,9.61,15.44,10.64,8.19,5.64,8.18,7.50
Effective Tax Rate (%),30.20,23.74,24.36,18.60,0,17.25,15.52,7.74,19.87,18.53
Dvd Payout Ratio (%),11.87,27.60,27.67,31.05,19.95,29.23,44.84,71.60,42.76,47.68
Sustainable Growth Rate (%),29.11,12.70,12.65,10.99,18.84,10.63,5.39,1.69,5.90,4.73
