,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,152,149,148,146,143,140,136,136,129,119
Diluted Weighted Avg Shares,157,151,150,148,146,143,139,137,137,125
Basic Weighted Avg Shares,154,150,149,147,145,141,137,136,135,124
Revenue per Share,60.71,63.73,64.93,61.15,65.95,71.89,67.49,62.53,77.66,85.67
EBITDA per Share,15.40,11.30,14.39,13.77,14.78,15.06,13.97,12.32,14.74,13.15
Operating Income per Share,12.58,8.29,10.55,9.84,10.73,10.79,9.53,8.08,10.76,9.29
"Basic EPS, GAAP",7.56,5.02,5.71,5.88,10.18,7.65,5.52,3.53,6.35,6.42
Basic EPS from Cont Ops,7.61,5.05,5.75,5.91,10.21,7.68,5.55,3.61,6.43,6.45
"Diluted EPS, GAAP",7.44,4.97,5.66,5.84,10.09,7.56,5.48,3.50,6.25,6.35
Diluted EPS from Cont Ops,7.49,5.00,5.70,5.87,10.12,7.59,5.50,3.58,6.32,6.37
Dividend per Share,0.91,1.40,1.60,1.85,2.04,2.25,2.50,2.64,2.78,3.09
Cash Flow per Share,8.42,9.38,10.85,9.40,11.44,10.93,10.95,10.74,12.00,7.89
Free Cash Flow per Basic Share,5.25,5.40,6.46,5.15,6.96,7.19,7.85,7.91,7.72,2.84
Cash & Equivalents per Share,1.55,1.44,1.98,1.24,1.34,1.62,1.50,4.15,3.56,4.15
Book Value per Share,26.33,30.59,34.83,39.07,47.59,54.19,58.58,59.49,66.37,75.55
Tangible Book Value per Share,-3.43,-25.57,-21.29,-15.85,-9.93,-5.54,-3.01,-1.10,6.09,3.05
