,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,12182,11383,10022,11017,13244,10106,10655,13623,15437,9675
- Cash & Cash Equivalents,237,214,293,181,191,226,204,564,459,493
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,79,80,80,76,77,75,74,85,84,83
+ Total Debt,4254,7549,7039,6594,6540,6168,5782,5618,5159,5151
Enterprise Value,16278,18798,16848,17506,19670,16123,16307,18762,20221,14416
Total Capital,8347,12176,12267,12393,13421,13818,13823,13785,13802,14209
Total Debt/Capital (%),50.96,62.00,57.38,53.21,48.73,44.64,41.83,40.75,37.38,36.25
Total Debt / EV,0.26,0.40,0.42,0.38,0.33,0.38,0.35,0.30,0.26,0.36
EV/Sales,1.74,1.97,1.75,1.94,2.06,1.59,1.76,2.21,1.93,1.36
EV/EBITDA,6.87,11.13,7.88,8.63,9.19,7.58,8.49,11.24,10.17,8.88
EV/EBIT,8.40,15.17,10.75,12.08,12.67,10.59,12.46,17.13,13.94,12.57
EV/Cash Flow to Firm,11.44,12.16,9.30,10.99,10.19,9.28,9.66,11.38,11.38,12.83
EV/Free Cash Flow to Firm,8.52,8.78,6.84,7.89,7.62,7.12,7.72,9.23,8.58,8.25
Diluted Market Cap,12504,11571,10156,11161,13535,10332,10851,13687,16411,10172
Diluted Enterprise Value,16600,18986,16982,17650,19961,16349,16503,18826,21195,14913
EV per Share,106.76,126.46,113.98,119.51,137.59,115.35,119.91,138.10,156.79,121.35
TTM Sales,9350,9527,9648,9008,9549,10151,9273,8473,10476,10580
TTM EBITDA,2371,1689,2138,2029,2140,2127,1920,1669,1989,1624
TTM Operating Income,1938,1239,1567,1449,1553,1523,1309,1095,1451,1147
TTM Cash Flow to Firm,1423,1546,1811,1593,1931,1737,1688,1649,1778,1123
TTM Free Cash Flow to Firm,1911,2142,2463,2219,2580,2265,2113,2032,2356,1747
