,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4254,7549,7039,6594,6540,6168,5782,5618,5159,5151
ST Debt,0,301,431,283,393,243,171,349,747,1126
LT Debt,4254,7248,6608,6311,6147,5925,5611,5269,4412,4025
Total Debt/EBITDA,1.79,4.47,3.29,3.25,3.06,2.90,3.01,3.37,2.59,3.17
Net Debt/EBITDA,1.69,4.34,3.16,3.16,2.97,2.79,2.91,3.03,2.36,2.87
Total Debt/EBIT,2.20,6.09,4.49,4.55,4.21,4.05,4.42,5.13,3.56,4.49
Net Debt/EBIT,2.07,5.92,4.31,4.43,4.09,3.90,4.26,4.62,3.24,4.06
EBITDA to Interest Expense,13.17,9.03,8.13,7.96,8.88,9.05,8.81,7.95,10.05,8.92
EBITDA-CapEx/Interest Expense,10.46,5.84,5.65,5.50,6.19,6.80,6.86,6.12,7.13,5.49
EBIT to Interest Expense,10.77,6.63,5.96,5.68,6.44,6.48,6.00,5.21,7.33,6.30
Interest Expense,180,187,263,255,241,235,218,210,198,182
Common Equity/Total Assets,33.89,28.29,32.98,37.03,42.53,47.36,49.77,50.25,55.15,61.19
Long-Term Debt/Equity (%),109.78,201.89,164.34,136.96,112.17,100.80,93.02,86.26,76.23,76.87
Long-Term Debt/Capital (%),50.96,59.53,53.87,50.92,45.80,42.88,40.59,38.22,31.97,28.33
Long-Term Debt/Total Assets (%),35.91,45.10,42.33,40.83,38.42,37.04,35.05,32.76,28.43,27.44
Total Debt/Equity (%),109.78,210.28,175.06,143.10,119.34,104.93,95.86,91.98,89.13,98.38
Total Debt/Capital (%),50.96,62.00,57.38,53.21,48.73,44.64,41.83,40.75,37.38,36.25
Total Debt/Total Assets (%),35.91,46.97,45.09,42.66,40.88,38.56,36.12,34.93,33.24,35.12
Net Debt to Equity,103.66,204.32,167.77,139.17,115.86,101.09,92.47,82.74,81.20,88.96
Net Debt/Capital (%),49.53,61.32,56.34,52.51,47.99,43.72,40.96,38.23,35.22,33.96
EBITDA,2371,1689,2138,2029,2140,2127,1920,1669,1989,1624
EBITDA-CapEx,1883,1093,1486,1403,1491,1599,1495,1286,1411,1000
Operating Income (Loss),1938,1239,1567,1449,1553,1523,1309,1095,1451,1147
