,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3211,3500,3403,3705,3965,4277,4262,5627,5886,6226
+ Sales & Services Revenue,3211,3500,3403,3705,3965,4277,4262,5627,5886,6226
- Cost of Revenue,1855,2021,1903,2092,2212,2463,2434,3510,3404,3647
+ Cost of Goods & Services,1855,2021,1903,2092,2212,2463,2434,3510,3404,3647
Gross Profit,1356,1479,1500,1613,1753,1814,1828,2117,2482,2579
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,593,644,598,657,710,765,742,802,923,918
"+ Selling, General & Admin",471,507,460,487,522,555,552,600,645,660
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,122,137,138,170,188,210,190,202,278,258
Operating Income (Loss),763,835,902,956,1043,1049,1086,1315,1559,1661
- Non-Operating (Income) Loss,163,241,272,820,163,-15,67,103,25,186
"+ Interest Expense, Net",102,111,107,130,136,140,114,97,124,122
+ Interest Expense,111,117,111,135,143,150,124,101,125,129
- Interest Income,9,6,4,5,7,10,10,4,1,7
+ Other Non-Op (Income) Loss,61,130,165,690,27,-155,-47,6,-99,64
Pretax Income,600,594,630,136,880,1064,1019,1212,1534,1475
- Income Tax Expense (Benefit),216,181,203,28,146,606,245,279,347,352
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,384,413,427,108,734,458,774,933,1187,1123
- Net Extraordinary Losses (Gains),-2,-2,-2,0,0,0,0,0,0,-4
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-2,-2,-2,0,0,0,0,0,0,-4
Income (Loss) Incl. MI,386,415,429,108,734,458,774,933,1187,1127
- Minority Interest,1,1,1,0,0,0,0,0,0,2
"Net Income, GAAP",385,414,428,108,734,458,774,933,1187,1125
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",385,414,428,108,734,458,774,933,1187,1125
Basic Weighted Avg Shares,501,507,502,496,499,496,495,493,498,492
"Basic EPS, GAAP",0.77,0.82,0.85,0.22,1.47,0.92,1.56,1.89,2.38,2.28
Basic EPS from Cont Ops,0.77,0.82,0.85,0.22,1.47,0.92,1.56,1.89,2.38,2.28
Diluted Weighted Avg Shares,514,519,514,506,509,503,501,501,505,498
"Diluted EPS, GAAP",0.75,0.80,0.83,0.21,1.44,0.91,1.55,1.86,2.35,2.26
Diluted EPS from Cont Ops,0.75,0.80,0.83,0.21,1.44,0.91,1.55,1.86,2.35,2.26
EBITDA,885,972,1040,1126,1231,1259,1276,1517,1837,1919
EBITDA Margin (%),27.56,27.77,30.56,30.39,31.05,29.44,29.94,26.96,31.21,30.82
EBITA,763,835,902,956,1043,1049,1086,1315,1559,1661
EBIT,763,835,902,956,1043,1049,1086,1315,1559,1661
Gross Margin (%),42.23,42.26,44.08,43.54,44.21,42.41,42.89,37.62,42.17,41.42
Operating Margin (%),23.76,23.86,26.51,25.80,26.31,24.53,25.48,23.37,26.49,26.68
Profit Margin (%),11.99,11.83,12.58,2.91,18.51,10.71,18.16,16.58,20.17,18.07
Sales per Employee,954235,949281,889906,856647,837558,1043425,977299,1165010,1012384,976321
Dividend per Share,0.17,0.19,0.30,0.40,0.49,0.56,0.62,0.65,0.70,0.78
Depreciation Expense,122,137,138,170,188,210,190,202,278,258
