,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,384,413,427,108,734,458,774,933,1187,1123
+ Depreciation & Amortization,122,137,138,170,188,210,190,202,278,258
+ Non-Cash Items,55,138,135,489,90,257,47,126,87,157
+ Stock-Based Compensation,47,62,68,86,70,69,79,87,90,106
+ Deferred Income Taxes,28,-6,-14,-136,10,342,35,41,94,38
+ Asset Impairment Charge,14,49,0,578,0,0,0,0,0,0
+ Other Non-Cash Adj,-34,33,81,-39,10,-154,-67,-2,-97,13
+ Chg in Non-Cash Work Cap,13,-1,-15,-45,-103,103,-48,-9,-469,168
+ (Inc) Dec in Accts Receiv,-55,-16,55,-24,25,-35,-42,-167,-6,-101
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,75,-2,-31,37,-33,51,-35,129,-151,200
+ Inc (Dec) in Other,-7,17,-39,-58,-95,87,29,29,-312,69
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,574,687,685,722,909,1028,963,1252,1083,1706
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-115,-140,-133,-134,-144,-111,-127,-188,-163,-152
+ Acq of Fixed Prod Assets,-115,-140,-133,-134,-144,-111,-127,-188,-163,-152
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,47,-5,-36,-57,32,122,-25,141,-31,-2
+ Dec in LT Investment,500,298,348,411,424,543,554,424,285,320
+ Inc in LT Investment,-453,-303,-384,-468,-392,-421,-579,-283,-316,-322
+ Net Cash From Acq & Div,-1121,0,-256,-1460,-776,185,-74,-157,-2240,-41
+ Cash from Divestitures,0,0,0,0,0,286,132,0,190,0
+ Cash for Acq of Subs,-1121,0,-256,-1460,-776,-101,-206,-157,-2430,-41
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,-10,-16,-6,-2,0,-14,-27,-219,244
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1189,-155,-441,-1657,-890,196,-240,-231,-2653,49
+ Dividends Paid,-87,-98,-149,-200,-243,-280,-305,-320,-350,-383
+ Net Cash From Debt,606,-235,137,1300,420,-320,-535,2339,22,-556
+ Cash From Debt,895,735,506,2456,1128,0,680,3807,826,541
+ Repayments of Debt,-289,-970,-369,-1156,-708,-320,-1215,-1468,-804,-1097
+ Cash (Repurchase) of Equity,13,-209,-411,-165,-274,-444,-239,-262,-1004,-711
+ Increase in Capital Stock,23,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-10,-209,-411,-165,-274,-444,-239,-262,-1004,-711
+ Other Financing Activities,15,57,61,67,44,17,142,-374,2750,2686
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,547,-485,-362,1002,-53,-1027,-937,1383,1418,1036
Effect of Foreign Exchange Rates,-4,-18,-8,-6,15,-10,-10,16,-331,-1293
Net Changes in Cash,-68,47,-118,67,-34,197,-214,2404,-152,2791
EBITDA,885,972,1040,1126,1231,1259,1276,1517,1837,1919
EBITDA Margin (%),27.56,27.77,30.56,30.39,31.05,29.44,29.94,26.96,31.21,30.82
Net Cash Paid for Acquisitions,1121,0,256,1460,776,-185,74,157,2240,41
Free Cash Flow,459,547,552,588,765,917,836,1064,920,1554
Free Cash Flow to Firm,530,628,627,695,884,982,930,1142,1017,1652
Free Cash Flow to Equity,1065,312,689,1888,1185,597,301,3403,942,998
Free Cash Flow per Basic Share,0.92,1.08,1.10,1.19,1.53,1.85,1.69,2.16,1.85,3.16
Price/Free Cash Flow,9.90,10.17,12.36,13.24,12.37,11.86,16.39,15.08,28.26,16.44
Cash Flow to Net Income,1.49,1.66,1.60,6.69,1.24,2.24,1.24,1.34,0.91,1.52
