,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,10.41,7.86,9.58,10.24,11.09,5.86,3.64,4.14,2.27,1.51
Current Ratio,11.88,9.60,11.25,11.97,12.92,7.19,4.40,5.05,3.15,2.20
Quick Ratio,11.46,9.04,10.91,11.63,12.64,6.94,4.28,4.89,2.94,2.01
CFO/Avg Current Liab,3.92,4.32,5.14,6.71,7.30,5.43,3.29,2.58,3.19,2.10
Common Equity/Total Assets,86.37,90.39,90.42,92.20,88.23,87.21,76.13,79.94,75.65,69.59
Long-Term Debt/Equity (%),1.53,0.33,0.24,0,0,0,9.42,7.51,10.21,20.06
Long-Term Debt/Capital (%),1.49,0.33,0.24,0,0,0,8.51,6.98,9.14,16.19
Long-Term Debt/Total Assets (%),1.32,0.30,0.22,0,0,0,7.14,6.05,7.68,13.58
Total Debt/Equity (%),3.08,0.65,0.26,0,0,0.59,10.22,8.30,11.11,21.15
Total Debt/Capital (%),2.99,0.64,0.25,0,0,0.59,9.23,7.72,9.95,17.06
Total Debt/Total Assets (%),2.66,0.58,0.23,0,0,0.51,7.74,6.69,8.36,14.32
CFO/Total Liabilities,174.10,133.49,165.72,279.31,237.95,221.66,112.35,124.89,140.32,84.11
CFO/CapEx,3.10,2.98,3.41,3.59,3.60,2.10,2.40,2.56,3.11,1.61
Altman's Z-Score,36.07,35.16,37.50,37.70,33.47,20.47,13.36,17.66,16.68,5.22
