,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,476,233,114,0,0,500,10324,10654,13873,26591
ST Debt,239,114,7,0,0,500,800,1023,1127,1367
LT Debt,237,119,107,0,0,0,9524,9631,12746,25224
Total Debt/EBITDA,0.12,0.04,0.01,0,0,0.02,0.35,0.27,0.25,0.71
Net Debt/EBITDA,-0.87,-0.69,-0.58,-0.60,-0.35,-0.33,-0.63,-0.44,-0.30,-0.13
Total Debt/EBIT,0.17,0.05,0.02,0,0,0.02,0.43,0.33,0.30,0.92
Net Debt/EBIT,-1.19,-0.86,-0.76,-0.72,-0.40,-0.38,-0.78,-0.54,-0.36,-0.16
EBITDA to Interest Expense,68.13,271.17,355.22,1476.90,3871.33,3247.56,1486.35,-1162.74,0,-117.59
EBITDA-CapEx/Interest Expense,43.80,191.57,245.52,1027.80,2749.17,1701.44,731.25,-718.18,0,-19.37
EBIT to Interest Expense,50.07,217.13,270.65,1242.70,3367.17,2768.11,1199.30,-960.91,0,-90.45
Interest Expense,56,23,23,10,6,9,20,-34,0,-320
Common Equity/Total Assets,86.37,90.39,90.42,92.20,88.23,87.21,76.13,79.94,75.65,69.59
Long-Term Debt/Equity (%),1.53,0.33,0.24,0,0,0,9.42,7.51,10.21,20.06
Long-Term Debt/Capital (%),1.49,0.33,0.24,0,0,0,8.51,6.98,9.14,16.19
Long-Term Debt/Total Assets (%),1.32,0.30,0.22,0,0,0,7.14,6.05,7.68,13.58
Total Debt/Equity (%),3.08,0.65,0.26,0,0,0.59,10.22,8.30,11.11,21.15
Total Debt/Capital (%),2.99,0.64,0.25,0,0,0.59,9.23,7.72,9.95,17.06
Total Debt/Total Assets (%),2.66,0.58,0.23,0,0,0.51,7.74,6.69,8.36,14.32
Net Debt to Equity,-21.48,-11.95,-10.64,-15.04,-10.87,-11.32,-18.61,-13.70,-13.29,-3.78
Net Debt/Capital (%),-26.35,-13.38,-11.80,-17.46,-12.15,-12.63,-20.26,-14.59,-13.51,-3.37
EBITDA,3815,6237,8170,14769,23228,29228,29727,39533,54720,37630
EBITDA-CapEx,2453,4406,5647,10278,16495,15313,14625,24418,36153,6199
Operating Income (Loss),2804,4994,6225,12427,20203,24913,23986,32671,46753,28944
