,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.83,9.13,8.84,8.64,7.38,7.04,7.05,5.93,6.68,6.92
Days Sales Outstanding,41.35,39.98,41.31,42.25,49.43,51.82,51.78,61.54,54.62,52.78
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,5.00,5.45,4.73,4.12,3.49,4.37,6.89,7.45,7.10,6.33
Accounts Payable Turnover Days,72.94,66.93,77.25,88.67,104.73,83.47,52.94,48.96,51.43,57.70
Cash Conversion Cycle,-31.59,-26.96,-35.94,-46.41,-55.30,-31.65,-1.16,12.58,3.19,-4.92
Inventory to Cash Days,41.35,39.98,41.31,42.25,49.43,51.82,51.78,61.54,54.62,52.78
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
