,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1602,1153,1116,1081,1054,1031,1007,995,980,956
Diluted Weighted Avg Shares,12150,1169,1137,1101,1072,1047,1022,1006,992,971
Basic Weighted Avg Shares,12110,1165,1134,1098,1067,1041,1017,1002,988,968
Revenue per Share,0.69,8.13,8.52,9.81,11.71,14.36,16.60,15.27,19.11,22.97
EBITDA per Share,0.40,4.66,4.85,5.69,6.63,8.52,10.02,8.72,11.03,13.81
Operating Income per Share,0.38,4.38,4.53,5.35,6.22,8.08,9.50,8.14,10.30,13.04
"Basic EPS, GAAP",0.26,3.10,3.36,3.70,3.67,5.63,7.98,6.40,8.79,10.26
Basic EPS from Cont Ops,0.26,3.10,3.36,3.70,3.67,5.63,7.98,6.40,8.79,10.26
"Diluted EPS, GAAP",0.26,3.09,3.35,3.69,3.65,5.60,7.94,6.37,8.76,10.23
Diluted EPS from Cont Ops,0.26,3.09,3.35,3.69,3.65,5.60,7.94,6.37,8.76,10.23
Dividend per Share,0.02,0.44,0.64,0.76,0.88,1.00,1.32,1.60,1.76,1.97
Cash Flow per Share,0.34,2.92,3.57,4.08,5.21,5.98,8.05,7.21,9.58,11.57
Free Cash Flow per Basic Share,0.33,2.77,3.41,3.89,4.93,5.66,7.63,6.87,9.17,11.11
Cash & Equivalents per Share,3.93,5.47,6.04,7.71,7.38,8.13,7.62,10.64,8.06,7.75
Book Value per Share,6.32,11.43,14.54,17.96,21.22,26.46,33.73,38.92,46.58,56.07
Tangible Book Value per Share,3.56,3.98,3.02,2.97,1.34,1.55,0.55,-0.20,-4.00,-5.23
