,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,706,707,688,700,700,727,733,769,769,770
Diluted Weighted Avg Shares,706,707,694,691,700,708,729,738,769,770
Basic Weighted Avg Shares,706,707,694,691,700,708,729,737,769,770
Revenue per Share,34.84,33.84,33.80,32.91,33.66,34.63,34.40,32.39,32.64,37.36
EBITDA per Share,12.22,12.49,13.06,13.33,14.40,13.94,14.93,14.94,14.80,15.93
Operating Income per Share,7.64,7.53,7.86,7.72,8.62,7.31,7.83,7.50,7.43,8.34
"Basic EPS, GAAP",3.77,2.66,4.06,3.11,4.37,3.77,5.09,1.72,4.94,3.33
Basic EPS from Cont Ops,3.77,3.49,4.05,3.73,4.39,3.71,4.91,1.46,4.64,5.08
"Diluted EPS, GAAP",3.77,2.66,4.06,3.11,4.37,3.77,5.09,1.72,4.94,3.33
Diluted EPS from Cont Ops,3.77,3.49,4.05,3.73,4.39,3.71,4.91,1.46,4.64,5.08
Dividend per Share,3.10,3.16,3.25,3.37,3.50,3.49,3.66,3.82,4.05,4.13
Cash Flow per Share,9.02,9.32,9.62,9.84,9.48,10.15,11.26,12.02,10.78,7.70
Free Cash Flow per Basic Share,1.19,1.70,-0.13,-1.60,-2.03,-3.11,-4.00,-1.43,-1.85,-7.06
Cash & Equivalents per Share,2.19,2.88,1.25,0.56,0.51,0.61,0.42,0.34,0.45,0.53
Book Value per Share,3.35,2.85,3.73,3.41,4.31,4.28,5.61,3.21,4.25,3.58
Tangible Book Value per Share,35.51,34.76,34.05,30.88,31.92,33.74,36.41,36.31,38.84,39.90
