,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,41095,42534,43202,50382,54442,57939,62693,64076,68213,76043
ST Debt,2943,5321,5707,4806,5407,6816,6276,7111,6691,8106
LT Debt,38152,37213,37495,45576,49035,51123,56417,56965,61522,67937
Total Debt/EBITDA,4.76,4.82,4.77,5.47,5.40,5.87,5.76,5.82,5.99,6.20
Net Debt/EBITDA,4.59,4.59,4.67,5.43,5.36,5.82,5.60,5.67,5.87,6.09
Total Debt/EBIT,7.61,7.99,7.92,9.45,9.02,11.19,10.99,11.59,11.93,11.84
Net Debt/EBIT,7.34,7.61,7.77,9.38,8.96,11.11,10.68,11.30,11.69,11.64
EBITDA to Interest Expense,5.58,5.44,5.62,4.81,5.08,4.71,4.94,5.09,4.99,5.03
EBITDA-CapEx/Interest Expense,2.01,2.12,1.43,0.68,1.02,0.23,-0.11,0.51,0.73,0.37
EBIT to Interest Expense,3.49,3.28,3.38,2.78,3.04,2.47,2.59,2.56,2.51,2.63
Interest Expense,1546,1622,1613,1916,1986,2094,2204,2162,2280,2439
Common Equity/Total Assets,2.06,1.67,2.12,1.80,2.19,2.14,2.59,1.52,1.93,1.55
Long-Term Debt/Equity (%),92.14,90.99,94.28,111.05,117.49,116.63,117.66,115.82,120.31,130.68
Long-Term Debt/Capital (%),87.63,83.49,81.85,86.36,85.35,83.71,80.72,81.69,81.72,81.55
Long-Term Debt/Total Assets (%),33.24,30.83,30.95,34.33,35.55,35.16,35.52,35.08,36.28,38.11
Total Debt/Equity (%),99.24,104.00,108.63,122.76,130.44,132.18,130.74,130.28,133.40,146.28
Total Debt/Capital (%),94.39,95.43,94.30,95.47,94.76,94.87,89.70,91.89,90.61,91.28
Total Debt/Total Assets (%),35.80,35.24,35.66,37.95,39.48,39.85,39.47,39.46,40.22,42.66
Net Debt to Equity,95.62,99.02,106.47,121.81,129.58,131.17,127.11,127.03,130.62,143.80
Net Debt/Capital (%),94.19,95.21,94.20,95.43,94.72,94.84,87.59,89.93,89.14,90.18
EBITDA,8626,8830,9065,9212,10081,9872,10881,11013,11379,12267
EBITDA-CapEx,3100,3446,2299,1311,2029,483,-241,1106,1664,900
Operating Income (Loss),5397,5323,5452,5332,6035,5176,5705,5527,5716,6424
