,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,48792,59883,49667,54334,58877,62609,66549,69641,80584,79302
- Cash & Cash Equivalents,1501,2036,857,392,358,442,311,259,343,409
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,1962,1962,1962,1962
+ Minority/Non Controlling Interest,78,24,44,8,-2,17,1129,1220,1840,2545
+ Total Debt,41095,42534,43202,50382,54442,57939,62693,64076,68213,76043
Enterprise Value,88420,100405,92056,104332,112959,120123,132022,136640,152256,159443
Total Capital,43537,44571,45811,52775,57454,61070,69893,69730,75281,83307
Total Debt/Capital (%),94.39,95.43,94.30,95.47,94.76,94.87,89.70,91.89,90.61,91.28
Total Debt / EV,0.46,0.42,0.47,0.48,0.48,0.48,0.47,0.47,0.45,0.48
EV/Sales,3.59,4.20,3.92,4.59,4.79,4.90,5.26,5.72,6.07,5.54
EV/EBITDA,10.25,11.37,10.16,11.33,11.21,12.17,12.13,12.41,13.38,13.00
EV/EBIT,16.38,18.86,16.88,19.57,18.72,23.21,23.14,24.72,26.64,24.82
EV/Cash Flow to Firm,11.92,13.29,11.84,12.85,14.01,13.38,13.03,11.75,14.56,19.52
EV/Free Cash Flow to Firm,6.83,7.76,6.33,6.51,7.01,6.54,6.21,6.35,7.55,8.16
Diluted Market Cap,48792,59883,50100,53635,58877,60973,66186,66833,80584,79302
Diluted Enterprise Value,88464,100405,92489,103633,112959,118487,131659,133832,152256,159443
EV per Share,125.24,142.02,133.80,149.05,161.37,165.23,180.11,177.68,197.99,207.07
TTM Sales,24598,23925,23459,22743,23565,24521,25079,23868,25097,28768
TTM EBITDA,8626,8830,9065,9212,10081,9872,10881,11013,11379,12267
TTM Operating Income,5397,5323,5452,5332,6035,5176,5705,5527,5716,6424
TTM Cash Flow to Firm,7417,7553,7772,8121,8063,8975,10134,11626,10454,8170
TTM Free Cash Flow to Firm,12943,12937,14538,16022,16115,18364,21256,21533,20169,19537
