,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.30,9.58,0,0,0,13.98,0,0,13.93,22.63
Price/Earnings Average,19.05,14.25,-52.38,-6.26,-87.16,23.04,-18.88,-4.34,13.37,19.19
Price/Earnings High,23.88,18.01,-63.82,-8.38,-110.45,30.57,-25.31,-7.62,16.38,25.30
Price/Earnings Low,14.82,9.02,-39.32,-4.13,-71.74,13.05,-13.13,-1.27,10.55,13.23
Price/Book Value,1.99,1.37,1.26,2.79,2.78,1.40,1.47,1.49,1.65,2.68
Price/Book Value Average,1.78,2.04,1.52,2.16,2.64,2.31,1.46,1.13,1.58,2.27
Price/Book Value High,2.23,2.57,1.85,2.89,3.34,3.07,1.96,1.98,1.94,3.00
Price/Book Value Low,1.38,1.29,1.14,1.42,2.17,1.31,1.02,0.33,1.25,1.57
Price/Tangible Book Value,3.74,2.40,2.18,6.68,7.54,3.43,4.14,7.77,5.25,6.89
Price/Tangible Book Value Average,3.34,3.57,2.64,5.18,7.16,5.65,4.11,5.90,5.04,5.85
Price/Tangible Book Value High,4.19,4.51,3.21,6.93,9.07,7.50,5.51,10.34,6.17,7.71
Price/Tangible Book Value Low,2.60,2.26,1.98,3.42,5.89,3.20,2.86,1.73,3.97,4.03
Price/Sales,1.54,1.02,1.23,2.93,2.06,0.96,0.96,1.17,1.33,1.75
Price/Sales Average,1.38,1.52,1.49,2.27,1.96,1.59,0.95,0.89,1.27,1.49
Price/Sales High,1.73,1.92,1.81,3.04,2.48,2.11,1.28,1.55,1.56,1.96
Price/Sales Low,1.07,0.96,1.12,1.50,1.61,0.90,0.66,0.26,1.00,1.02
Price/Cash Flow,10.18,8.25,10.02,-27.35,17.23,7.33,8.79,8.96,10.62,15.87
Price/Cash Flow Average,9.11,12.28,12.10,-21.18,16.35,12.09,8.74,6.80,10.19,13.46
Price/Cash Flow High,11.41,15.52,14.74,-28.35,20.72,16.04,11.71,11.93,12.49,17.74
Price/Cash Flow Low,7.08,7.77,9.08,-13.97,13.46,6.85,6.07,1.99,8.04,9.28
Price/Free Cash Flow,6.16,4.59,5.72,-51.46,11.07,4.48,5.41,6.46,7.49,10.98
Price/Free Cash Flow Average,5.51,6.82,6.91,-39.86,10.51,7.38,5.37,4.90,7.19,9.32
Price/Free Cash Flow High,6.91,8.62,8.41,-53.35,13.31,9.79,7.20,8.60,8.80,12.28
Price/Free Cash Flow Low,4.29,4.32,5.18,-26.30,8.65,4.18,3.74,1.44,5.67,6.42
EV/Sales,1.64,1.19,1.46,3.48,2.49,1.31,1.37,1.74,1.80,2.08
EV/Sales Average,1.49,1.69,1.72,2.81,2.38,1.94,1.36,1.46,1.75,1.81
EV/Sales High,1.82,2.09,2.04,3.59,2.91,2.45,1.69,2.13,2.04,2.28
EV/Sales Low,1.20,1.13,1.34,2.04,2.04,1.25,1.07,0.83,1.48,1.35
EV/EBITDA,9.58,5.42,20.67,0,17.58,1.23,1.28,0,10.29,11.55
EV/EBITDA Average,8.69,7.68,24.30,-8.47,16.84,1.81,1.27,-15.34,9.98,10.07
EV/EBITDA High,10.62,9.50,28.91,-10.80,20.54,2.30,1.57,-22.37,11.63,12.70
EV/EBITDA Low,7.00,5.14,19.03,-6.13,14.38,1.17,1.00,-8.74,8.44,7.51
EV/EBIT,15.39,7.67,0,0,37.66,1.31,1.37,0,15.53,15.56
EV/EBIT Average,13.95,10.88,-245.91,-6.59,36.07,1.94,1.36,-8.68,15.06,13.57
EV/EBIT High,17.04,13.46,-292.56,-8.41,44.01,2.45,1.69,-12.65,17.54,17.11
EV/EBIT Low,11.24,7.29,-192.59,-4.77,30.81,1.25,1.07,-4.94,12.74,10.11
Last Price,50.40,39.53,34.13,54.09,48.87,26.46,24.56,19.12,22.76,39.35
High Price,56.52,74.33,50.20,56.08,58.78,57.86,32.71,25.47,26.75,43.99
Low Price,35.07,37.21,30.93,27.64,38.18,24.70,16.97,4.25,17.23,23.01
Enterprise Value,48284,39115,34517,55249,51296,31518,30658,25203,27583,42120
Enterprise Value Average,43776,55460,40575,44690,49128,46457,30525,21134,26752,36731
Enterprise Value High,53479,68626,48273,56972,59947,58867,37813,30823,31158,46305
Enterprise Value Low,35268,37148,31778,32343,41963,29985,23994,12043,22628,27381
